survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,num_med,num_nonmed,num_staff,provider_activity,provider_age1,provider_age2,provider_cadre1,provider_cadre2,provider_educ1,provider_educ2,provider_male1,provider_male2,provider_mededuc1,provider_mededuc2,provider_present1,provider_present2,salary_delay,year_started
Tanzania-2014_341_39,Tanzania-2014,341_39,341,39,0.2,On-call,,,1,No,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2014_341_42,Tanzania-2014,341_42,341,42,0.2,,,,1,No,11-50,Over 5,Over 50,,45 or older,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_341_27,Tanzania-2014,341_27,341,27,0.2,,,,1,No,11-50,Over 5,Over 50,,45 or older,,Nurse,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_341_13,Tanzania-2014,341_13,341,13,0.2,Authorized absence,,,1,No,11-50,Over 5,Over 50,,45 or older,,Nurse,,Secondary,,Male,,Certificate,,No,,,
Tanzania-2014_341_2,Tanzania-2014,341_2,341,2,0.2,,,1.0,1,Yes,11-50,Over 5,Over 50,Paperwork,45 or older,45 or older,Clinical Officer,Clinical Officer,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,Yes,Before 1990
Tanzania-2014_341_8,Tanzania-2014,341_8,341,8,0.2,,,,1,No,11-50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2014_341_47,Tanzania-2014,341_47,341,47,0.2,On-call,,,1,No,11-50,Over 5,Over 50,,45 or older,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2014_341_43,Tanzania-2014,341_43,341,43,0.2,,,,1,No,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_341_45,Tanzania-2014,341_45,341,45,0.2,,,,1,No,11-50,Over 5,Over 50,,35-44,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_341_5,Tanzania-2014,341_5,341,5,0.2,,,,1,Yes,11-50,Over 5,Over 50,,45 or older,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Tanzania-2014_341_35,Tanzania-2014,341_35,341,35,0.2,,,,1,No,11-50,Over 5,Over 50,,35-44,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_341_9,Tanzania-2014,341_9,341,9,0.2,,,,1,No,11-50,Over 5,Over 50,,25-34,,Doctor,,Post-Secondary,,Male,,Diploma,,Yes,,,
Tanzania-2014_341_33,Tanzania-2014,341_33,341,33,0.2,Sick or on maternity leave,,,1,No,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2014_341_11,Tanzania-2014,341_11,341,11,0.2,,,,1,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2014_341_38,Tanzania-2014,341_38,341,38,0.2,On-call,,,1,No,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2014_341_10,Tanzania-2014,341_10,341,10,0.2,,,,1,No,11-50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Male,,Diploma,,Yes,,,
Tanzania-2014_341_21,Tanzania-2014,341_21,341,21,0.2,,,,1,No,11-50,Over 5,Over 50,,45 or older,,Nurse,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_341_37,Tanzania-2014,341_37,341,37,0.2,Authorized absence,,,1,No,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2014_341_48,Tanzania-2014,341_48,341,48,0.2,,,,1,No,11-50,Over 5,Over 50,,35-44,,Other,,Secondary,,Male,,Certificate,,Yes,,,
Tanzania-2014_341_29,Tanzania-2014,341_29,341,29,0.2,On-call,,,1,No,11-50,Over 5,Over 50,,45 or older,,Nurse,,Secondary,,Male,,Certificate,,No,,,
Tanzania-2014_341_46,Tanzania-2014,341_46,341,46,0.2,,,,1,No,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_341_6,Tanzania-2014,341_6,341,6,0.2,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Certificate,,Yes,,,
Tanzania-2014_341_31,Tanzania-2014,341_31,341,31,0.2,,On-call,1.0,1,No,11-50,Over 5,Over 50,,Younger than 25,Younger than 25,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,No,,After 2000
Tanzania-2014_341_40,Tanzania-2014,341_40,341,40,0.2,,,,1,No,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_341_28,Tanzania-2014,341_28,341,28,0.2,,,,1,No,11-50,Over 5,Over 50,,45 or older,,Nurse,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_341_36,Tanzania-2014,341_36,341,36,0.2,Authorized absence,,,1,No,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2014_341_14,Tanzania-2014,341_14,341,14,0.2,,,,1,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Male,,Certificate,,Yes,,,
Tanzania-2014_341_22,Tanzania-2014,341_22,341,22,0.2,Official mission,,,1,No,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2014_341_23,Tanzania-2014,341_23,341,23,0.2,,,,1,No,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Male,,Certificate,,Yes,,,
Tanzania-2014_341_24,Tanzania-2014,341_24,341,24,0.2,,,1.0,1,No,11-50,Over 5,Over 50,With patient,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,Yes,After 2000
Tanzania-2014_341_18,Tanzania-2014,341_18,341,18,0.2,"Training, seminar or meeting",,,1,No,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2014_341_41,Tanzania-2014,341_41,341,41,0.2,,On-call,1.0,1,No,11-50,Over 5,Over 50,,45 or older,45 or older,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,No,,In the 1990s
Tanzania-2014_341_26,Tanzania-2014,341_26,341,26,0.2,,,,1,No,11-50,Over 5,Over 50,,45 or older,,Nurse,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_342_17,Tanzania-2014,342_17,342,17,0.3,,,1.0,1,Yes,Over 50,Over 5,Over 50,With patient,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,Yes,In the 1990s
Tanzania-2014_342_24,Tanzania-2014,342_24,342,24,0.3,,,,1,Yes,Over 50,Over 5,Over 50,,45 or older,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_342_49,Tanzania-2014,342_49,342,49,0.3,,,,1,No,Over 50,Over 5,Over 50,,35-44,,Other,,Primary,,Male,,None,,Yes,,,
Tanzania-2014_342_27,Tanzania-2014,342_27,342,27,0.3,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Male,,Certificate,,Yes,,,
Tanzania-2014_342_48,Tanzania-2014,342_48,342,48,0.3,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,None,,Yes,,,
Tanzania-2014_342_30,Tanzania-2014,342_30,342,30,0.3,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_342_11,Tanzania-2014,342_11,342,11,0.3,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_342_37,Tanzania-2014,342_37,342,37,0.3,Outreach or fieldwork,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,No,,,
Tanzania-2014_342_44,Tanzania-2014,342_44,342,44,0.3,,,,1,No,Over 50,Over 5,Over 50,,Younger than 25,,Other,,Primary,,Female,,Certificate,,Yes,,,
Tanzania-2014_342_9,Tanzania-2014,342_9,342,9,0.3,,On-call,1.0,1,No,Over 50,Over 5,Over 50,,35-44,35-44,Other,Other,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,No,,After 2000
Tanzania-2014_342_50,Tanzania-2014,342_50,342,50,0.3,Authorized absence,On-call,1.0,1,Yes,Over 50,Over 5,Over 50,,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,None,None,No,No,,After 2000
Tanzania-2014_342_28,Tanzania-2014,342_28,342,28,0.3,,,,1,No,Over 50,Over 5,Over 50,,45 or older,,Other,,Secondary,,Female,,None,,Yes,,,
Tanzania-2014_342_35,Tanzania-2014,342_35,342,35,0.3,,,,1,No,Over 50,Over 5,Over 50,,45 or older,,Other,,Primary,,Male,,None,,Yes,,,
Tanzania-2014_342_13,Tanzania-2014,342_13,342,13,0.3,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_342_36,Tanzania-2014,342_36,342,36,0.3,Outreach or fieldwork,,1.0,1,Yes,Over 50,Over 5,Over 50,With patient,25-34,25-34,Other,Other,Primary,Primary,Male,Male,Certificate,Certificate,No,Yes,Yes,After 2000
Tanzania-2014_342_8,Tanzania-2014,342_8,342,8,0.3,Sick or on maternity leave,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Clinical Officer,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2014_342_31,Tanzania-2014,342_31,342,31,0.3,,,1.0,1,No,Over 50,Over 5,Over 50,Discussion with colleagues or staff meeting,25-34,25-34,Other,Other,Secondary,Secondary,Male,Male,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2014_342_46,Tanzania-2014,342_46,342,46,0.3,On-call,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Male,,Certificate,,No,,,
Tanzania-2014_342_45,Tanzania-2014,342_45,342,45,0.3,Authorized absence,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Male,,Certificate,,No,,,
Tanzania-2014_342_5,Tanzania-2014,342_5,342,5,0.3,On-call,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Clinical Officer,,Secondary,,Female,,Diploma,,No,,,
Tanzania-2014_342_25,Tanzania-2014,342_25,342,25,0.3,,,,1,No,Over 50,Over 5,Over 50,,45 or older,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_342_40,Tanzania-2014,342_40,342,40,0.3,On-call,,,1,Yes,Over 50,Over 5,Over 50,,45 or older,,Other,,Primary,,Female,,None,,No,,,
Tanzania-2014_342_20,Tanzania-2014,342_20,342,20,0.3,On-call,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2014_342_34,Tanzania-2014,342_34,342,34,0.3,,,,1,No,Over 50,Over 5,Over 50,,45 or older,,Other,,Primary,,Male,,None,,Yes,,,
Tanzania-2014_342_29,Tanzania-2014,342_29,342,29,0.3,,,,1,No,Over 50,Over 5,Over 50,,45 or older,,Other,,Primary,,Female,,None,,Yes,,,
Tanzania-2014_342_12,Tanzania-2014,342_12,342,12,0.3,,,1.0,1,No,Over 50,Over 5,Over 50,"Laboratory, investigations, or x-ray",25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2014_342_16,Tanzania-2014,342_16,342,16,0.3,"Training, seminar or meeting",,,1,No,Over 50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Tanzania-2014_342_18,Tanzania-2014,342_18,342,18,0.3,"Training, seminar or meeting",,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Male,,Diploma,,No,,,
Tanzania-2014_342_1,Tanzania-2014,342_1,342,1,0.3,,,,1,Yes,Over 50,Over 5,Over 50,,45 or older,,Doctor,,Secondary,,Male,,Advanced,,Yes,,,
Tanzania-2014_342_42,Tanzania-2014,342_42,342,42,0.3,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,Yes,,,
Tanzania-2014_342_47,Tanzania-2014,342_47,342,47,0.3,Sick or on maternity leave,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Other,,Secondary,,Male,,None,,No,,,
Tanzania-2014_342_33,Tanzania-2014,342_33,342,33,0.3,,,,1,No,Over 50,Over 5,Over 50,,45 or older,,Other,,Primary,,Male,,None,,Yes,,,
Tanzania-2014_342_23,Tanzania-2014,342_23,342,23,0.3,,,1.0,1,Yes,Over 50,Over 5,Over 50,With patient,45 or older,45 or older,Other,Other,Secondary,Secondary,Female,Female,Certificate,Diploma,Yes,Yes,Yes,In the 1990s
Tanzania-2014_342_22,Tanzania-2014,342_22,342,22,0.3,,On-call,1.0,1,No,Over 50,Over 5,Over 50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,No,,After 2000
Tanzania-2014_342_14,Tanzania-2014,342_14,342,14,0.3,,,,1,Yes,Over 50,Over 5,Over 50,,45 or older,,Other,,Secondary,,Male,,Diploma,,Yes,,,
Tanzania-2014_342_26,Tanzania-2014,342_26,342,26,0.3,,,,1,No,Over 50,Over 5,Over 50,,45 or older,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_342_15,Tanzania-2014,342_15,342,15,0.3,"Training, seminar or meeting",,,1,No,Over 50,Over 5,Over 50,,35-44,,Other,,Secondary,,Male,,Diploma,,No,,,
Tanzania-2014_342_41,Tanzania-2014,342_41,342,41,0.3,On-call,,,1,Yes,Over 50,Over 5,Over 50,,45 or older,,Other,,Secondary,,Male,,None,,No,,,
Tanzania-2014_342_38,Tanzania-2014,342_38,342,38,0.3,Outreach or fieldwork,,,1,Yes,Over 50,Over 5,Over 50,,45 or older,,Other,,Secondary,,Male,,Certificate,,No,,,
Tanzania-2014_342_19,Tanzania-2014,342_19,342,19,0.3,Internship,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Tanzania-2014_342_3,Tanzania-2014,342_3,342,3,0.3,Official mission,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Doctor,,Secondary,,Male,,Diploma,,No,,,
Tanzania-2014_342_32,Tanzania-2014,342_32,342,32,0.3,,,,1,No,Over 50,Over 5,Over 50,,35-44,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2014_342_10,Tanzania-2014,342_10,342,10,0.3,,,,1,No,Over 50,Over 5,Over 50,,35-44,,Other,,Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2014_342_39,Tanzania-2014,342_39,342,39,0.3,On-call,,1.0,1,No,Over 50,Over 5,Over 50,Paperwork,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,No,Yes,No,After 2000
Tanzania-2014_342_21,Tanzania-2014,342_21,342,21,0.3,On-call,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2014_342_7,Tanzania-2014,342_7,342,7,0.3,,,1.0,1,No,Over 50,Over 5,Over 50,Looking for information or teaching,45 or older,45 or older,Clinical Officer,Clinical Officer,Primary,Primary,Male,Male,Certificate,Certificate,Yes,Yes,Yes,In the 1990s
Tanzania-2014_342_2,Tanzania-2014,342_2,342,2,0.3,"Training, seminar or meeting",,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Doctor,,Secondary,,Male,,Diploma,,No,,,
Tanzania-2014_342_4,Tanzania-2014,342_4,342,4,0.3,,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Doctor,,Secondary,,Male,,Diploma,,Yes,,,
Tanzania-2014_342_6,Tanzania-2014,342_6,342,6,0.3,,,,1,No,Over 50,Over 5,Over 50,,45 or older,,Clinical Officer,,Primary,,Male,,Diploma,,Yes,,,
Tanzania-2014_342_43,Tanzania-2014,342_43,342,43,0.3,,,,1,No,Over 50,Over 5,Over 50,,Younger than 25,,Other,,Primary,,Female,,None,,Yes,,,
Tanzania-2014_343_4,Tanzania-2014,343_4,343,4,0.6,,,1.0,1,No,6-10,5 or less,11-50,With patient,45 or older,45 or older,Nurse,Nurse,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,In the 1990s
Tanzania-2014_343_8,Tanzania-2014,343_8,343,8,0.6,,On-call,1.0,1,No,6-10,5 or less,11-50,,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,No,,After 2000
Tanzania-2014_343_10,Tanzania-2014,343_10,343,10,0.6,On-call,,1.0,1,No,6-10,5 or less,11-50,"Laboratory, investigations, or x-ray",35-44,35-44,Other,Other,Secondary,Secondary,Male,Male,Certificate,Certificate,No,Yes,No,After 2000
Tanzania-2014_343_1,Tanzania-2014,343_1,343,1,0.6,,On-call,1.0,1,Yes,6-10,5 or less,11-50,,45 or older,45 or older,Doctor,Doctor,Secondary,Secondary,Male,Female,Diploma,Diploma,Yes,No,,Before 1990
Tanzania-2014_343_5,Tanzania-2014,343_5,343,5,0.6,,,1.0,1,No,6-10,5 or less,11-50,With patient,35-44,35-44,Nurse,Nurse,Primary,Primary,Female,Female,Certificate,Certificate,Yes,Yes,No,In the 1990s
Tanzania-2014_343_9,Tanzania-2014,343_9,343,9,0.6,On-call,On-call,1.0,1,No,6-10,5 or less,11-50,,25-34,25-34,Other,Other,Secondary,Secondary,Male,Male,Certificate,Certificate,No,No,,After 2000
Tanzania-2014_343_7,Tanzania-2014,343_7,343,7,0.6,On-call,On-call,1.0,1,No,6-10,5 or less,11-50,,25-34,25-34,Other,Other,Secondary,Secondary,Male,Male,Certificate,Certificate,No,No,,After 2000
Tanzania-2014_343_6,Tanzania-2014,343_6,343,6,0.6,On-call,On-call,1.0,1,No,6-10,5 or less,11-50,,35-44,35-44,Nurse,Nurse,Primary,Secondary,Female,Female,Certificate,Certificate,No,No,,After 2000
Tanzania-2014_343_3,Tanzania-2014,343_3,343,3,0.6,On-call,On-call,1.0,1,Yes,6-10,5 or less,11-50,,35-44,35-44,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,No,No,,After 2000
Tanzania-2014_343_2,Tanzania-2014,343_2,343,2,0.6,On-call,,1.0,1,Yes,6-10,5 or less,11-50,With patient,35-44,35-44,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,No,Yes,No,After 2000
Tanzania-2014_344_6,Tanzania-2014,344_6,344,6,0.25,Other,,1.0,1,No,6-10,5 or less,6-10,With patient,45 or older,45 or older,Nurse,Doctor,Primary,Primary,Female,Female,Certificate,Certificate,No,Yes,Yes,Before 1990
Tanzania-2014_344_4,Tanzania-2014,344_4,344,4,0.25,,,1.0,1,No,6-10,5 or less,6-10,Other,45 or older,45 or older,Nurse,Nurse,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,Yes,Before 1990
Tanzania-2014_344_8,Tanzania-2014,344_8,344,8,0.25,,,1.0,1,No,6-10,5 or less,6-10,Paperwork,35-44,35-44,Nurse,Doctor,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Tanzania-2014_344_1,Tanzania-2014,344_1,344,1,0.25,,,1.0,1,Yes,6-10,5 or less,6-10,With patient,45 or older,45 or older,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Certificate,Diploma,Yes,Yes,Yes,Before 1990
Tanzania-2014_344_7,Tanzania-2014,344_7,344,7,0.25,,Other,1.0,1,No,6-10,5 or less,6-10,,45 or older,45 or older,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,No,,Before 1990
Tanzania-2014_344_3,Tanzania-2014,344_3,344,3,0.25,,,1.0,1,No,6-10,5 or less,6-10,With patient,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Tanzania-2014_344_5,Tanzania-2014,344_5,344,5,0.25,,,1.0,1,No,6-10,5 or less,6-10,Other,45 or older,45 or older,Other,Other,Primary,Primary,Female,Female,Certificate,Certificate,Yes,Yes,Yes,Before 1990
Tanzania-2014_344_2,Tanzania-2014,344_2,344,2,0.25,Sick or on maternity leave,Other,1.0,1,Yes,6-10,5 or less,6-10,,35-44,35-44,Clinical Officer,Clinical Officer,Secondary,Secondary,Female,Female,Diploma,Diploma,No,No,,In the 1990s
Tanzania-2014_346_7,Tanzania-2014,346_7,346,7,0.5,,,1.0,1,No,11-50,5 or less,11-50,With patient,25-34,25-34,Other,Other,Secondary,Secondary,Male,Male,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2014_346_5,Tanzania-2014,346_5,346,5,0.5,On-call,,,1,No,11-50,5 or less,11-50,,25-34,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2014_346_15,Tanzania-2014,346_15,346,15,0.5,,On-call,1.0,1,No,11-50,5 or less,11-50,,25-34,25-34,Other,Other,Secondary,Secondary,Male,Male,Certificate,Certificate,Yes,No,,After 2000
Tanzania-2014_346_4,Tanzania-2014,346_4,346,4,0.5,,On-call,1.0,1,No,11-50,5 or less,11-50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Male,Male,Diploma,Certificate,Yes,No,,After 2000
Tanzania-2014_346_3,Tanzania-2014,346_3,346,3,0.5,On-call,,1.0,1,Yes,11-50,5 or less,11-50,Other,35-44,35-44,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,No,Yes,Yes,After 2000
Tanzania-2014_346_2,Tanzania-2014,346_2,346,2,0.5,On-call,,1.0,1,Yes,11-50,5 or less,11-50,With patient,25-34,25-34,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,No,Yes,No,After 2000
Tanzania-2014_346_9,Tanzania-2014,346_9,346,9,0.5,On-call,On-call,1.0,1,No,11-50,5 or less,11-50,,35-44,35-44,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,No,No,,After 2000
Tanzania-2014_346_10,Tanzania-2014,346_10,346,10,0.5,On-call,,,1,No,11-50,5 or less,11-50,,25-34,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2014_346_1,Tanzania-2014,346_1,346,1,0.5,,,,1,Yes,11-50,5 or less,11-50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Tanzania-2014_346_6,Tanzania-2014,346_6,346,6,0.5,On-call,,,1,No,11-50,5 or less,11-50,,25-34,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2014_346_13,Tanzania-2014,346_13,346,13,0.5,Authorized absence,On-call,1.0,1,No,11-50,5 or less,11-50,,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,No,No,,After 2000
Tanzania-2014_346_12,Tanzania-2014,346_12,346,12,0.5,,On-call,1.0,1,No,11-50,5 or less,11-50,,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,No,,After 2000
Tanzania-2014_346_11,Tanzania-2014,346_11,346,11,0.5,,,1.0,1,No,11-50,5 or less,11-50,Other,35-44,35-44,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2014_346_14,Tanzania-2014,346_14,346,14,0.5,On-call,,1.0,1,No,11-50,5 or less,11-50,With patient,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,No,Yes,No,After 2000
Tanzania-2014_346_8,Tanzania-2014,346_8,346,8,0.5,On-call,,,1,No,11-50,5 or less,11-50,,35-44,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2014_347_4,Tanzania-2014,347_4,347,4,0.0,,,1.0,1,No,6-10,5 or less,6-10,With patient,45 or older,45 or older,Other,Other,Primary,Primary,Female,Female,Certificate,Certificate,Yes,Yes,Yes,Before 1990
Tanzania-2014_347_6,Tanzania-2014,347_6,347,6,0.0,,,1.0,1,No,6-10,5 or less,6-10,Other,25-34,25-34,Other,Other,Secondary,Secondary,Male,Male,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2014_347_2,Tanzania-2014,347_2,347,2,0.0,,,1.0,1,No,6-10,5 or less,6-10,Other,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,Yes,In the 1990s
Tanzania-2014_347_5,Tanzania-2014,347_5,347,5,0.0,,,1.0,1,No,6-10,5 or less,6-10,Other,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2014_347_3,Tanzania-2014,347_3,347,3,0.0,,,1.0,1,No,6-10,5 or less,6-10,With patient,45 or older,45 or older,Other,Other,Primary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,Yes,Before 1990
Tanzania-2014_347_1,Tanzania-2014,347_1,347,1,0.0,,,1.0,1,Yes,6-10,5 or less,6-10,With patient,35-44,35-44,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Tanzania-2014_348_3,Tanzania-2014,348_3,348,3,0.16666667,,,1.0,1,No,6-10,5 or less,6-10,With patient,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Certificate,Diploma,Yes,Yes,No,After 2000
Tanzania-2014_348_1,Tanzania-2014,348_1,348,1,0.16666667,,,1.0,1,Yes,6-10,5 or less,6-10,With patient,45 or older,45 or older,Nurse,Nurse,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,In the 1990s
Tanzania-2014_348_2,Tanzania-2014,348_2,348,2,0.16666667,,,1.0,1,No,6-10,5 or less,6-10,With patient,25-34,25-34,Other,Other,Secondary,Secondary,Male,Male,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2014_348_6,Tanzania-2014,348_6,348,6,0.16666667,,,1.0,1,No,6-10,5 or less,6-10,Other,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2014_348_4,Tanzania-2014,348_4,348,4,0.16666667,Other,,1.0,1,No,6-10,5 or less,6-10,Other,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,No,Yes,No,After 2000
Tanzania-2014_348_5,Tanzania-2014,348_5,348,5,0.16666667,,Other,1.0,1,No,6-10,5 or less,6-10,,45 or older,45 or older,Other,Other,Post-Secondary,Secondary,Female,Female,Certificate,Advanced,Yes,No,,Before 1990
Tanzania-2014_349_5,Tanzania-2014,349_5,349,5,0.2,,,1.0,1,No,5 or less,5 or less,6-10,"Laboratory, investigations, or x-ray",35-44,35-44,Other,Other,Secondary,Secondary,Male,Male,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2014_349_2,Tanzania-2014,349_2,349,2,0.2,Sick or on maternity leave,Sick or on maternity leave,1.0,1,No,5 or less,5 or less,6-10,,45 or older,45 or older,Other,Other,Primary,Primary,Female,Female,Certificate,Certificate,No,No,,Before 1990
Tanzania-2014_349_4,Tanzania-2014,349_4,349,4,0.2,,,1.0,1,No,5 or less,5 or less,6-10,Other,35-44,35-44,Other,Other,Primary,Primary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
