survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,num_med,num_nonmed,num_staff,provider_activity,provider_age1,provider_age2,provider_cadre1,provider_cadre2,provider_educ1,provider_educ2,provider_male1,provider_male2,provider_mededuc1,provider_mededuc2,provider_present1,provider_present2,salary_delay,year_started
Tanzania-2016_362_10,Tanzania-2016,362_10,362,10,0.3,,,1.0,1.0,No,11-50,Over 5,11-50,Paperwork,25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_362_8,Tanzania-2016,362_8,362,8,0.3,,,,1.0,No,11-50,Over 5,11-50,,35-44,,Other,,Post-Secondary,,Male,,Certificate,,Yes,,,
Tanzania-2016_362_11,Tanzania-2016,362_11,362,11,0.3,On-call,,,1.0,No,11-50,Over 5,11-50,,25-34,,Other,,Post-Secondary,,Male,,Certificate,,No,,,
Tanzania-2016_362_16,Tanzania-2016,362_16,362,16,0.3,,,,1.0,No,11-50,Over 5,11-50,,25-34,,Other,,Secondary,,Female,,None,,Yes,,,
Tanzania-2016_362_25,Tanzania-2016,362_25,362,25,0.3,,,,1.0,No,11-50,Over 5,11-50,,45 or older,,Other,,Post-Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_362_5,Tanzania-2016,362_5,362,5,0.3,,,,1.0,No,11-50,Over 5,11-50,,25-34,,Other,,Post-Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_362_3,Tanzania-2016,362_3,362,3,0.3,,,,1.0,No,11-50,Over 5,11-50,,35-44,,Other,,Post-Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_362_31,Tanzania-2016,362_31,362,31,0.3,Sick or on maternity leave,,,1.0,No,11-50,Over 5,11-50,,35-44,,Other,,Post-Secondary,,Female,,Certificate,,No,,,
Tanzania-2016_362_24,Tanzania-2016,362_24,362,24,0.3,,,,1.0,No,11-50,Over 5,11-50,,25-34,,Other,,Post-Secondary,,Male,,Certificate,,Yes,,,
Tanzania-2016_362_12,Tanzania-2016,362_12,362,12,0.3,Outreach or fieldwork,,,1.0,No,11-50,Over 5,11-50,,35-44,,Other,,Secondary,,Male,,None,,No,,,
Tanzania-2016_362_33,Tanzania-2016,362_33,362,33,0.3,On-call,On-call,1.0,1.0,No,11-50,Over 5,11-50,,25-34,35-44,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,No,No,,In the 1990s
Tanzania-2016_362_7,Tanzania-2016,362_7,362,7,0.3,On-call,,,1.0,No,11-50,Over 5,11-50,,25-34,,Other,,Post-Secondary,,Male,,Certificate,,No,,,
Tanzania-2016_362_13,Tanzania-2016,362_13,362,13,0.3,,,,1.0,No,11-50,Over 5,11-50,,,,Other,,Secondary,,Male,,None,,Yes,,,
Tanzania-2016_362_36,Tanzania-2016,362_36,362,36,0.3,On-call,On-call,1.0,1.0,No,11-50,Over 5,11-50,,Younger than 25,Younger than 25,Other,Other,Post-Secondary,Post-Secondary,Male,Male,Certificate,Certificate,No,No,,After 2000
Tanzania-2016_363_1,Tanzania-2016,363_1,363,1,0.5,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,35-44,35-44,Other,Other,Primary,Primary,Female,Female,Certificate,Certificate,Yes,Yes,No,In the 1990s
Tanzania-2016_363_2,Tanzania-2016,363_2,363,2,0.5,Sick or on maternity leave,On-call,1.0,1.0,Yes,5 or less,5 or less,5 or less,,Younger than 25,Younger than 25,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,No,No,,After 2000
Tanzania-2016_364_1,Tanzania-2016,364_1,364,1,0.0,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Post-Secondary,Male,Male,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_364_2,Tanzania-2016,364_2,364,2,0.0,,,1.0,1.0,No,5 or less,5 or less,5 or less,With patient,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Tanzania-2016_364_3,Tanzania-2016,364_3,364,3,0.0,Sick or on maternity leave,,1.0,1.0,No,5 or less,5 or less,5 or less,With patient,45 or older,45 or older,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,No,Yes,No,Before 1990
Tanzania-2016_365_1,Tanzania-2016,365_1,365,1,0.33333334,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_365_2,Tanzania-2016,365_2,365,2,0.33333334,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_365_3,Tanzania-2016,365_3,365,3,0.33333334,Sick or on maternity leave,Sick or on maternity leave,1.0,1.0,Yes,5 or less,5 or less,5 or less,,45 or older,45 or older,Clinical Officer,Clinical Officer,Primary,Primary,Male,Male,Certificate,Certificate,No,No,,Before 1990
Tanzania-2016_366_5,Tanzania-2016,366_5,366,5,0.2,,,1.0,1.0,No,5 or less,5 or less,6-10,Paperwork,45 or older,45 or older,Other,Other,Primary,Primary,Male,Male,Certificate,Certificate,Yes,Yes,No,Before 1990
Tanzania-2016_366_4,Tanzania-2016,366_4,366,4,0.2,Internship,Internship,1.0,1.0,No,5 or less,5 or less,6-10,,45 or older,45 or older,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,No,No,,Before 1990
Tanzania-2016_366_3,Tanzania-2016,366_3,366,3,0.2,,,1.0,1.0,No,5 or less,5 or less,6-10,With patient,45 or older,45 or older,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,Before 1990
Tanzania-2016_366_1,Tanzania-2016,366_1,366,1,0.2,,,1.0,1.0,Yes,5 or less,5 or less,6-10,With patient,45 or older,45 or older,Clinical Officer,Clinical Officer,Post-Secondary,Post-Secondary,Male,Male,Certificate,Certificate,Yes,Yes,No,Before 1990
Tanzania-2016_366_2,Tanzania-2016,366_2,366,2,0.2,,,1.0,1.0,No,5 or less,5 or less,6-10,With patient,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,Before 1990
Tanzania-2016_368_6,Tanzania-2016,368_6,368,6,0.3,,,,1.0,No,11-50,5 or less,11-50,,25-34,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_368_9,Tanzania-2016,368_9,368,9,0.3,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,25-34,25-34,Other,Other,Secondary,Secondary,Male,Male,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_368_10,Tanzania-2016,368_10,368,10,0.3,,,,1.0,No,11-50,5 or less,11-50,,25-34,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_368_16,Tanzania-2016,368_16,368,16,0.3,,,,1.0,No,11-50,5 or less,11-50,,35-44,,Doctor,,Secondary,,Male,,Diploma,,Yes,,,
Tanzania-2016_368_13,Tanzania-2016,368_13,368,13,0.3,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,45 or older,45 or older,Other,Other,Primary,Primary,Female,Female,Certificate,Certificate,Yes,Yes,No,Before 1990
Tanzania-2016_368_4,Tanzania-2016,368_4,368,4,0.3,On-call,,,1.0,No,11-50,5 or less,11-50,,25-34,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2016_368_15,Tanzania-2016,368_15,368,15,0.3,,,1.0,1.0,Yes,11-50,5 or less,11-50,With patient,45 or older,45 or older,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Certificate,Certificate,Yes,Yes,Yes,Before 1990
Tanzania-2016_368_3,Tanzania-2016,368_3,368,3,0.3,,,,1.0,Yes,11-50,5 or less,11-50,,25-34,,Clinical Officer,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_368_11,Tanzania-2016,368_11,368,11,0.3,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,35-44,35-44,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_368_14,Tanzania-2016,368_14,368,14,0.3,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,45 or older,45 or older,Other,Other,Primary,Primary,Female,Female,Certificate,Certificate,Yes,Yes,No,In the 1990s
Tanzania-2016_368_12,Tanzania-2016,368_12,368,12,0.3,On-call,On-call,1.0,1.0,No,11-50,5 or less,11-50,With patient,45 or older,45 or older,Other,Other,Primary,Primary,Male,Male,Certificate,Certificate,No,No,Yes,Before 1990
Tanzania-2016_368_7,Tanzania-2016,368_7,368,7,0.3,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,35-44,35-44,Other,Other,Secondary,Secondary,Male,Male,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_368_8,Tanzania-2016,368_8,368,8,0.3,On-call,On-call,1.0,1.0,No,11-50,5 or less,11-50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,No,No,,After 2000
Tanzania-2016_368_1,Tanzania-2016,368_1,368,1,0.3,On-call,Other,1.0,1.0,Yes,11-50,5 or less,11-50,,45 or older,45 or older,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,No,No,,Before 1990
Tanzania-2016_368_2,Tanzania-2016,368_2,368,2,0.3,,,1.0,1.0,Yes,11-50,5 or less,11-50,With patient,25-34,25-34,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Tanzania-2016_368_5,Tanzania-2016,368_5,368,5,0.3,,,,1.0,No,11-50,5 or less,11-50,,25-34,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_369_7,Tanzania-2016,369_7,369,7,0.4,,On-call,1.0,1.0,Yes,11-50,5 or less,11-50,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Male,Certificate,Certificate,Yes,No,,After 2000
Tanzania-2016_369_6,Tanzania-2016,369_6,369,6,0.4,,,,1.0,No,11-50,5 or less,11-50,,45 or older,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_369_2,Tanzania-2016,369_2,369,2,0.4,,On-call,1.0,1.0,No,11-50,5 or less,11-50,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,After 2000
Tanzania-2016_369_5,Tanzania-2016,369_5,369,5,0.4,,,,1.0,No,11-50,5 or less,11-50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_369_4,Tanzania-2016,369_4,369,4,0.4,,On-call,1.0,1.0,No,11-50,5 or less,11-50,,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,After 2000
Tanzania-2016_369_10,Tanzania-2016,369_10,369,10,0.4,,,,1.0,No,11-50,5 or less,11-50,,25-34,,Other,,Primary,,Female,,Certificate,,Yes,,,
Tanzania-2016_369_1,Tanzania-2016,369_1,369,1,0.4,Sick or on maternity leave,,1.0,1.0,No,11-50,5 or less,11-50,With patient,25-34,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,No,Yes,No,After 2000
Tanzania-2016_369_13,Tanzania-2016,369_13,369,13,0.4,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Male,Male,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_369_14,Tanzania-2016,369_14,369,14,0.4,Sick or on maternity leave,,1.0,1.0,No,11-50,5 or less,11-50,With patient,Younger than 25,Younger than 25,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,No,Yes,No,After 2000
Tanzania-2016_369_12,Tanzania-2016,369_12,369,12,0.4,,On-call,1.0,1.0,No,11-50,5 or less,11-50,,25-34,25-34,Nurse,Other,Post-Secondary,Primary,Female,Female,Certificate,Certificate,Yes,No,,After 2000
Tanzania-2016_369_3,Tanzania-2016,369_3,369,3,0.4,On-call,,,1.0,Yes,11-50,5 or less,11-50,,35-44,,Clinical Officer,,Post-Secondary,,Male,,Certificate,,No,,,
Tanzania-2016_369_11,Tanzania-2016,369_11,369,11,0.4,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_369_15,Tanzania-2016,369_15,369,15,0.4,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,35-44,35-44,Other,Other,Post-Secondary,Post-Secondary,Male,Male,None,None,Yes,Yes,No,After 2000
Tanzania-2016_369_8,Tanzania-2016,369_8,369,8,0.4,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,35-44,35-44,Other,Other,Primary,Primary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_369_9,Tanzania-2016,369_9,369,9,0.4,,,,1.0,No,11-50,5 or less,11-50,,Younger than 25,,Other,,Primary,,Female,,Certificate,,Yes,,,
Tanzania-2016_37_1,Tanzania-2016,37_1,37,1,0.0,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Tanzania-2016_37_3,Tanzania-2016,37_3,37,3,0.0,,,1.0,1.0,No,5 or less,5 or less,5 or less,With patient,35-44,35-44,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_37_2,Tanzania-2016,37_2,37,2,0.0,On-call,,1.0,1.0,No,5 or less,5 or less,5 or less,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Certificate,Certificate,No,Yes,Yes,After 2000
Tanzania-2016_370_3,Tanzania-2016,370_3,370,3,0.33333334,Authorized absence,Authorized absence,1.0,1.0,Yes,5 or less,5 or less,5 or less,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Male,Male,Certificate,Certificate,No,No,,After 2000
Tanzania-2016_370_1,Tanzania-2016,370_1,370,1,0.33333334,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,45 or older,45 or older,Nurse,Nurse,Primary,Primary,Male,Male,Certificate,Certificate,Yes,Yes,No,Before 1990
Tanzania-2016_370_2,Tanzania-2016,370_2,370,2,0.33333334,,,1.0,1.0,No,5 or less,5 or less,5 or less,With patient,45 or older,45 or older,Other,Other,Primary,Primary,Female,Female,None,None,Yes,Yes,No,Before 1990
Tanzania-2016_371_1,Tanzania-2016,371_1,371,1,0.1,Authorized absence,Authorized absence,1.0,1.0,Yes,11-50,5 or less,11-50,,45 or older,45 or older,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,No,No,,Before 1990
Tanzania-2016_371_8,Tanzania-2016,371_8,371,8,0.1,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,35-44,35-44,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,In the 1990s
Tanzania-2016_371_5,Tanzania-2016,371_5,371,5,0.1,,,1.0,1.0,No,11-50,5 or less,11-50,Paperwork,45 or older,45 or older,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,Before 1990
Tanzania-2016_371_3,Tanzania-2016,371_3,371,3,0.1,,,1.0,1.0,No,11-50,5 or less,11-50,Discussion with colleagues or staff meeting,45 or older,45 or older,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,Before 1990
Tanzania-2016_371_25,Tanzania-2016,371_25,371,25,0.1,,,,1.0,No,11-50,5 or less,11-50,,35-44,,Other,,Primary,,Female,,,,Yes,,,
Tanzania-2016_371_13,Tanzania-2016,371_13,371,13,0.1,,,,1.0,No,11-50,5 or less,11-50,,45 or older,,Nurse,,Primary,,Female,,Certificate,,Yes,,,
Tanzania-2016_371_21,Tanzania-2016,371_21,371,21,0.1,,,,1.0,No,11-50,5 or less,11-50,,45 or older,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_371_10,Tanzania-2016,371_10,371,10,0.1,,,,1.0,No,11-50,5 or less,11-50,,35-44,,Other,,Secondary,,Male,,Certificate,,Yes,,,
Tanzania-2016_371_24,Tanzania-2016,371_24,371,24,0.1,,,,1.0,No,11-50,5 or less,11-50,,35-44,,Other,,Primary,,Female,,,,Yes,,,
Tanzania-2016_371_20,Tanzania-2016,371_20,371,20,0.1,,,,1.0,No,11-50,5 or less,11-50,,35-44,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_371_2,Tanzania-2016,371_2,371,2,0.1,,,,1.0,Yes,11-50,5 or less,11-50,,45 or older,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Tanzania-2016_371_11,Tanzania-2016,371_11,371,11,0.1,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,45 or older,45 or older,Nurse,Nurse,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,In the 1990s
Tanzania-2016_371_12,Tanzania-2016,371_12,371,12,0.1,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,35-44,45 or older,Nurse,Nurse,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_371_23,Tanzania-2016,371_23,371,23,0.1,,,,1.0,No,11-50,5 or less,11-50,,35-44,,Other,,Primary,,Female,,Certificate,,Yes,,,
Tanzania-2016_371_17,Tanzania-2016,371_17,371,17,0.1,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,35-44,45 or older,Nurse,Nurse,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_371_16,Tanzania-2016,371_16,371,16,0.1,,,,1.0,No,11-50,5 or less,11-50,,35-44,,Nurse,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_371_6,Tanzania-2016,371_6,371,6,0.1,,,1.0,1.0,No,11-50,5 or less,11-50,Paperwork,45 or older,45 or older,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Tanzania-2016_371_18,Tanzania-2016,371_18,371,18,0.1,,,,1.0,No,11-50,5 or less,11-50,,35-44,,Nurse,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_371_7,Tanzania-2016,371_7,371,7,0.1,,,,1.0,No,11-50,5 or less,11-50,,45 or older,,Other,,Secondary,,Male,,,,Yes,,,
Tanzania-2016_371_9,Tanzania-2016,371_9,371,9,0.1,Sick or on maternity leave,,1.0,1.0,No,11-50,5 or less,11-50,With patient,45 or older,45 or older,Other,Other,Primary,Primary,Male,Male,Certificate,Certificate,No,Yes,No,Before 1990
Tanzania-2016_371_15,Tanzania-2016,371_15,371,15,0.1,,,,1.0,No,11-50,5 or less,11-50,,35-44,,Other,,Post-Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_371_14,Tanzania-2016,371_14,371,14,0.1,,,,1.0,No,11-50,5 or less,11-50,,45 or older,,Nurse,,Primary,,Female,,Certificate,,Yes,,,
Tanzania-2016_371_4,Tanzania-2016,371_4,371,4,0.1,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,25-34,25-34,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_371_19,Tanzania-2016,371_19,371,19,0.1,,,,1.0,No,11-50,5 or less,11-50,,35-44,,Other,,Primary,,Female,,Certificate,,Yes,,,
Tanzania-2016_371_22,Tanzania-2016,371_22,371,22,0.1,,,,1.0,No,11-50,5 or less,11-50,,35-44,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_372_1,Tanzania-2016,372_1,372,1,0.33333334,,,1.0,1.0,Yes,6-10,5 or less,6-10,With patient,45 or older,45 or older,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,In the 1990s
Tanzania-2016_372_3,Tanzania-2016,372_3,372,3,0.33333334,,Sick or on maternity leave,1.0,1.0,No,6-10,5 or less,6-10,,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,No,,After 2000
Tanzania-2016_372_6,Tanzania-2016,372_6,372,6,0.33333334,,,1.0,1.0,No,6-10,5 or less,6-10,With patient,Younger than 25,Younger than 25,Other,Other,Secondary,Secondary,Male,Male,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_372_4,Tanzania-2016,372_4,372,4,0.33333334,On-call,Sick or on maternity leave,1.0,1.0,No,6-10,5 or less,6-10,,Younger than 25,Younger than 25,Nurse,Nurse,Secondary,Secondary,Male,Male,Certificate,Certificate,No,No,,After 2000
Tanzania-2016_372_2,Tanzania-2016,372_2,372,2,0.33333334,,,1.0,1.0,No,6-10,5 or less,6-10,With patient,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Tanzania-2016_372_5,Tanzania-2016,372_5,372,5,0.33333334,On-call,,1.0,1.0,No,6-10,5 or less,6-10,With patient,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,No,Yes,No,After 2000
Tanzania-2016_373_1,Tanzania-2016,373_1,373,1,0.4,On-call,,,1.0,Yes,11-50,5 or less,11-50,,,,Doctor,,Post-Secondary,,Male,,Advanced,,No,,,
Tanzania-2016_373_15,Tanzania-2016,373_15,373,15,0.4,On-call,,1.0,1.0,No,11-50,5 or less,11-50,With patient,35-44,35-44,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,No,Yes,No,After 2000
Tanzania-2016_373_4,Tanzania-2016,373_4,373,4,0.4,On-call,,1.0,1.0,Yes,11-50,5 or less,11-50,With patient,25-34,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,No,Yes,No,After 2000
Tanzania-2016_373_10,Tanzania-2016,373_10,373,10,0.4,On-call,,1.0,1.0,No,11-50,5 or less,11-50,With patient,35-44,35-44,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,No,Yes,No,After 2000
Tanzania-2016_373_6,Tanzania-2016,373_6,373,6,0.4,On-call,,,1.0,No,11-50,5 or less,11-50,,,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Tanzania-2016_373_19,Tanzania-2016,373_19,373,19,0.4,On-call,,,1.0,No,11-50,5 or less,11-50,,,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2016_373_13,Tanzania-2016,373_13,373,13,0.4,On-call,,,1.0,No,11-50,5 or less,11-50,,,,Other,,Post-Secondary,,Female,,Certificate,,No,,,
Tanzania-2016_373_14,Tanzania-2016,373_14,373,14,0.4,Sick or on maternity leave,,1.0,1.0,No,11-50,5 or less,11-50,With patient,25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,Yes,No,After 2000
Tanzania-2016_373_21,Tanzania-2016,373_21,373,21,0.4,On-call,Outreach or fieldwork,1.0,1.0,No,11-50,5 or less,11-50,,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,No,No,,After 2000
Tanzania-2016_373_16,Tanzania-2016,373_16,373,16,0.4,On-call,"Training, seminar or meeting",1.0,1.0,No,11-50,5 or less,11-50,,25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,No,,After 2000
Tanzania-2016_373_7,Tanzania-2016,373_7,373,7,0.4,Other,,,1.0,No,11-50,5 or less,11-50,,,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Tanzania-2016_373_2,Tanzania-2016,373_2,373,2,0.4,On-call,,1.0,1.0,Yes,11-50,5 or less,11-50,With patient,25-34,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,Yes,No,After 2000
Tanzania-2016_373_12,Tanzania-2016,373_12,373,12,0.4,On-call,,,1.0,No,11-50,5 or less,11-50,,,,Other,,Post-Secondary,,Male,,Certificate,,No,,,
Tanzania-2016_373_8,Tanzania-2016,373_8,373,8,0.4,Other,,,1.0,No,11-50,5 or less,11-50,,,,Other,,Post-Secondary,,Female,,Certificate,,No,,,
Tanzania-2016_373_18,Tanzania-2016,373_18,373,18,0.4,On-call,Outreach or fieldwork,1.0,1.0,No,11-50,5 or less,11-50,,Younger than 25,Younger than 25,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,No,No,,After 2000
Tanzania-2016_373_5,Tanzania-2016,373_5,373,5,0.4,,,,1.0,Yes,11-50,5 or less,11-50,,,,Nurse,,Post-Secondary,,Male,,Diploma,,Yes,,,
Tanzania-2016_373_20,Tanzania-2016,373_20,373,20,0.4,On-call,,,1.0,No,11-50,5 or less,11-50,,,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2016_373_11,Tanzania-2016,373_11,373,11,0.4,On-call,,,1.0,No,11-50,5 or less,11-50,,,,Other,,Post-Secondary,,Male,,Diploma,,No,,,
Tanzania-2016_373_17,Tanzania-2016,373_17,373,17,0.4,On-call,Outreach or fieldwork,1.0,1.0,No,11-50,5 or less,11-50,,25-34,25-34,Other,Other,Post-Secondary,Secondary,Female,Female,Certificate,Certificate,No,No,,After 2000
Tanzania-2016_373_3,Tanzania-2016,373_3,373,3,0.4,,,,1.0,Yes,11-50,5 or less,11-50,,,,Clinical Officer,,Post-Secondary,,Male,,Diploma,,Yes,,,
Tanzania-2016_373_9,Tanzania-2016,373_9,373,9,0.4,On-call,,1.0,1.0,No,11-50,5 or less,11-50,With patient,35-44,35-44,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,No,Yes,No,In the 1990s
Tanzania-2016_375_4,Tanzania-2016,375_4,375,4,0.4,On-call,,1.0,1.0,No,11-50,5 or less,11-50,With patient,25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Male,Male,Certificate,Certificate,No,Yes,No,After 2000
Tanzania-2016_375_6,Tanzania-2016,375_6,375,6,0.4,On-call,,,1.0,No,11-50,5 or less,11-50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Tanzania-2016_375_17,Tanzania-2016,375_17,375,17,0.4,On-call,On-call,1.0,1.0,No,11-50,5 or less,11-50,,25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,No,No,,After 2000
Tanzania-2016_375_5,Tanzania-2016,375_5,375,5,0.4,On-call,,,1.0,No,11-50,5 or less,11-50,,25-34,,Other,,Post-Secondary,,Female,,Certificate,,No,,,
Tanzania-2016_375_10,Tanzania-2016,375_10,375,10,0.4,On-call,,1.0,1.0,No,11-50,5 or less,11-50,With patient,25-34,Younger than 25,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,No,Yes,No,After 2000
Tanzania-2016_375_9,Tanzania-2016,375_9,375,9,0.4,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
