survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,num_med,num_nonmed,num_staff,provider_activity,provider_age1,provider_age2,provider_cadre1,provider_cadre2,provider_educ1,provider_educ2,provider_male1,provider_male2,provider_mededuc1,provider_mededuc2,provider_present1,provider_present2,salary_delay,year_started
Mozambique-2014_41102_4,Mozambique-2014,41102_4,41102,4,0.14285715,,Sick or on maternity leave,1.0,1,Yes,6-10,5 or less,6-10,,25-34,25-34,Nurse,Nurse,Primary,Primary,Female,Female,Diploma,Diploma,Yes,No,,After 2000
Mozambique-2014_41102_5,Mozambique-2014,41102_5,41102,5,0.14285715,,,1.0,1,No,6-10,5 or less,6-10,Paperwork,25-34,25-34,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Mozambique-2014_41102_1,Mozambique-2014,41102_1,41102,1,0.14285715,,,1.0,1,Yes,6-10,5 or less,6-10,With patient,25-34,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Mozambique-2014_41102_7,Mozambique-2014,41102_7,41102,7,0.14285715,,,1.0,1,No,6-10,5 or less,6-10,With patient,25-34,25-34,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Mozambique-2014_41102_6,Mozambique-2014,41102_6,41102,6,0.14285715,,,1.0,1,No,6-10,5 or less,6-10,"Laboratory, investigations, or x-ray",25-34,25-34,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Mozambique-2014_41102_2,Mozambique-2014,41102_2,41102,2,0.14285715,,,1.0,1,Yes,6-10,5 or less,6-10,With patient,25-34,25-34,Clinical Officer,Clinical Officer,Primary,Primary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Mozambique-2014_41202_1,Mozambique-2014,41202_1,41202,1,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,35-44,35-44,Other,Other,Post-Secondary,Post-Secondary,Female,Female,,,Yes,Yes,No,After 2000
Mozambique-2014_41204_2,Mozambique-2014,41204_2,41204,2,0.33333334,Authorized absence,Authorized absence,1.0,1,Yes,5 or less,5 or less,5 or less,,Younger than 25,Younger than 25,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,No,No,,After 2000
Mozambique-2014_41204_1,Mozambique-2014,41204_1,41204,1,0.33333334,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,Younger than 25,Younger than 25,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_41204_3,Mozambique-2014,41204_3,41204,3,0.33333334,Authorized absence,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Other,Other,,,Male,Male,Diploma,Diploma,No,Yes,No,After 2000
Mozambique-2014_41309_45,Mozambique-2014,41309_45,41309,45,0.4,,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41309_2,Mozambique-2014,41309_2,41309,2,0.4,,On-call,1.0,1,Yes,Over 50,Over 5,Over 50,,35-44,25-34,Doctor,Other,Post-Secondary,Post-Secondary,Male,Female,Advanced,Diploma,Yes,No,,After 2000
Mozambique-2014_41309_32,Mozambique-2014,41309_32,41309,32,0.4,,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Advanced,,Yes,,,
Mozambique-2014_41309_11,Mozambique-2014,41309_11,41309,11,0.4,,,,1,No,Over 50,Over 5,Over 50,,45 or older,,Other,,Post-Secondary,,Male,,Advanced,,Yes,,,
Mozambique-2014_41309_28,Mozambique-2014,41309_28,41309,28,0.4,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41309_29,Mozambique-2014,41309_29,41309,29,0.4,,,,1,No,Over 50,Over 5,Over 50,,35-44,,Other,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41309_33,Mozambique-2014,41309_33,41309,33,0.4,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Advanced,,Yes,,,
Mozambique-2014_41309_21,Mozambique-2014,41309_21,41309,21,0.4,,,,1,Yes,Over 50,Over 5,Over 50,,45 or older,,Other,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41309_14,Mozambique-2014,41309_14,41309,14,0.4,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41309_18,Mozambique-2014,41309_18,41309,18,0.4,,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Other,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41309_47,Mozambique-2014,41309_47,41309,47,0.4,On-call,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_41309_31,Mozambique-2014,41309_31,41309,31,0.4,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41309_37,Mozambique-2014,41309_37,41309,37,0.4,On-call,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_41309_10,Mozambique-2014,41309_10,41309,10,0.4,On-call,On-call,1.0,1,Yes,Over 50,Over 5,Over 50,,45 or older,25-34,Other,Nurse,Post-Secondary,Post-Secondary,Male,Female,,Diploma,No,No,,After 2000
Mozambique-2014_41309_44,Mozambique-2014,41309_44,41309,44,0.4,,,,1,No,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41309_27,Mozambique-2014,41309_27,41309,27,0.4,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41309_34,Mozambique-2014,41309_34,41309,34,0.4,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41309_38,Mozambique-2014,41309_38,41309,38,0.4,On-call,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_41309_1,Mozambique-2014,41309_1,41309,1,0.4,,,1.0,1,Yes,Over 50,Over 5,Over 50,Discussion with colleagues or staff meeting,25-34,25-34,Doctor,Nurse,Post-Secondary,Post-Secondary,Male,Female,,Diploma,Yes,Yes,No,After 2000
Mozambique-2014_41309_43,Mozambique-2014,41309_43,41309,43,0.4,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41309_30,Mozambique-2014,41309_30,41309,30,0.4,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41309_42,Mozambique-2014,41309_42,41309,42,0.4,Authorized absence,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_41309_50,Mozambique-2014,41309_50,41309,50,0.4,On-call,,,1,Yes,Over 50,Over 5,Over 50,,45 or older,,Nurse,,Post-Secondary,,Male,,Diploma,,No,,,
Mozambique-2014_41309_6,Mozambique-2014,41309_6,41309,6,0.4,Authorized absence,,1.0,1,Yes,Over 50,Over 5,Over 50,With patient,25-34,35-44,Doctor,Other,Post-Secondary,Post-Secondary,Male,Female,,,No,Yes,No,After 2000
Mozambique-2014_41309_7,Mozambique-2014,41309_7,41309,7,0.4,,,1.0,1,Yes,Over 50,Over 5,Over 50,"Laboratory, investigations, or x-ray",25-34,35-44,Doctor,Other,Post-Secondary,Post-Secondary,Female,Female,,Diploma,Yes,Yes,No,After 2000
Mozambique-2014_41309_12,Mozambique-2014,41309_12,41309,12,0.4,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,Advanced,,Yes,,,
Mozambique-2014_41309_22,Mozambique-2014,41309_22,41309,22,0.4,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41309_13,Mozambique-2014,41309_13,41309,13,0.4,On-call,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_41309_16,Mozambique-2014,41309_16,41309,16,0.4,On-call,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Male,,Diploma,,No,,,
Mozambique-2014_41309_20,Mozambique-2014,41309_20,41309,20,0.4,,,,1,No,Over 50,Over 5,Over 50,,45 or older,,Other,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41309_39,Mozambique-2014,41309_39,41309,39,0.4,On-call,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_41309_48,Mozambique-2014,41309_48,41309,48,0.4,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41309_17,Mozambique-2014,41309_17,41309,17,0.4,,,,1,Yes,Over 50,Over 5,Over 50,,Younger than 25,,Other,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41309_19,Mozambique-2014,41309_19,41309,19,0.4,,,,1,No,Over 50,Over 5,Over 50,,35-44,,Other,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41309_24,Mozambique-2014,41309_24,41309,24,0.4,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41309_9,Mozambique-2014,41309_9,41309,9,0.4,,,1.0,1,Yes,Over 50,Over 5,Over 50,Looking for information or teaching,35-44,45 or older,Other,Nurse,Post-Secondary,Post-Secondary,Female,Male,,Diploma,Yes,Yes,No,In the 1990s
Mozambique-2014_41309_35,Mozambique-2014,41309_35,41309,35,0.4,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41309_5,Mozambique-2014,41309_5,41309,5,0.4,,On-call,1.0,1,Yes,Over 50,Over 5,Over 50,,35-44,35-44,Other,Nurse,Post-Secondary,Post-Secondary,Male,Female,Advanced,Diploma,Yes,No,,After 2000
Mozambique-2014_41309_23,Mozambique-2014,41309_23,41309,23,0.4,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41309_4,Mozambique-2014,41309_4,41309,4,0.4,,,1.0,1,Yes,Over 50,Over 5,Over 50,With patient,35-44,35-44,Other,Doctor,Post-Secondary,Post-Secondary,Female,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Mozambique-2014_41309_36,Mozambique-2014,41309_36,41309,36,0.4,,,,1,Yes,Over 50,Over 5,Over 50,,Younger than 25,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41309_3,Mozambique-2014,41309_3,41309,3,0.4,,On-call,1.0,1,Yes,Over 50,Over 5,Over 50,,35-44,25-34,Other,Nurse,Post-Secondary,Post-Secondary,Male,Female,Advanced,Diploma,Yes,No,,After 2000
Mozambique-2014_41309_8,Mozambique-2014,41309_8,41309,8,0.4,,,1.0,1,Yes,Over 50,Over 5,Over 50,Looking for information or teaching,25-34,45 or older,Other,Nurse,Post-Secondary,Post-Secondary,Female,Male,,Diploma,Yes,Yes,No,After 2000
Mozambique-2014_41309_15,Mozambique-2014,41309_15,41309,15,0.4,On-call,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Other,,Post-Secondary,,Male,,Diploma,,No,,,
Mozambique-2014_41309_49,Mozambique-2014,41309_49,41309,49,0.4,,,,1,No,Over 50,Over 5,Over 50,,45 or older,,Nurse,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41309_26,Mozambique-2014,41309_26,41309,26,0.4,Authorized absence,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Male,,Diploma,,No,,,
Mozambique-2014_41309_25,Mozambique-2014,41309_25,41309,25,0.4,Authorized absence,,,1,Yes,Over 50,Over 5,Over 50,,45 or older,,Other,,Post-Secondary,,Male,,Diploma,,No,,,
Mozambique-2014_41309_40,Mozambique-2014,41309_40,41309,40,0.4,On-call,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_41309_41,Mozambique-2014,41309_41,41309,41,0.4,On-call,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_41309_46,Mozambique-2014,41309_46,41309,46,0.4,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41406_1,Mozambique-2014,41406_1,41406,1,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,Younger than 25,Younger than 25,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_41408_1,Mozambique-2014,41408_1,41408,1,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_41408_2,Mozambique-2014,41408_2,41408,2,0.0,Sick or on maternity leave,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,Yes,Yes,After 2000
Mozambique-2014_41411_50,Mozambique-2014,41411_50,41411,50,0.27272728,,,,1,No,Over 50,Over 5,Over 50,,Younger than 25,,Other,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41411_23,Mozambique-2014,41411_23,41411,23,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_26,Mozambique-2014,41411_26,41411,26,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_42,Mozambique-2014,41411_42,41411,42,0.27272728,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41411_21,Mozambique-2014,41411_21,41411,21,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_40,Mozambique-2014,41411_40,41411,40,0.27272728,Unauthorized absence,,,1,Yes,Over 50,Over 5,Over 50,,Younger than 25,,Nurse,,Post-Secondary,,Male,,Diploma,,No,,,
Mozambique-2014_41411_12,Mozambique-2014,41411_12,41411,12,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_27,Mozambique-2014,41411_27,41411,27,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_28,Mozambique-2014,41411_28,41411,28,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_1,Mozambique-2014,41411_1,41411,1,0.27272728,,Unauthorized absence,1.0,1,Yes,Over 50,Over 5,Over 50,,45 or older,25-34,Doctor,Nurse,Post-Secondary,Post-Secondary,Male,Female,,Diploma,Yes,No,,After 2000
Mozambique-2014_41411_17,Mozambique-2014,41411_17,41411,17,0.27272728,On-call,,,1,Yes,Over 50,Over 5,Over 50,,Younger than 25,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_41411_29,Mozambique-2014,41411_29,41411,29,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41411_39,Mozambique-2014,41411_39,41411,39,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41411_16,Mozambique-2014,41411_16,41411,16,0.27272728,On-call,,,1,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_41411_41,Mozambique-2014,41411_41,41411,41,0.27272728,On-call,,,1,Yes,Over 50,Over 5,Over 50,,Younger than 25,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_41411_11,Mozambique-2014,41411_11,41411,11,0.27272728,,,1.0,1,Yes,Over 50,Over 5,Over 50,With patient,25-34,45 or older,Nurse,Doctor,Post-Secondary,Post-Secondary,Female,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Mozambique-2014_41411_4,Mozambique-2014,41411_4,41411,4,0.27272728,,,1.0,1,Yes,Over 50,Over 5,Over 50,With patient,25-34,35-44,Clinical Officer,Nurse,Secondary,Post-Secondary,Male,Female,Diploma,Advanced,Yes,Yes,No,After 2000
Mozambique-2014_41411_3,Mozambique-2014,41411_3,41411,3,0.27272728,,,1.0,1,Yes,Over 50,Over 5,Over 50,Paperwork,35-44,35-44,Clinical Officer,Nurse,Post-Secondary,Post-Secondary,Male,Female,Advanced,Diploma,Yes,Yes,No,After 2000
Mozambique-2014_41411_33,Mozambique-2014,41411_33,41411,33,0.27272728,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_48,Mozambique-2014,41411_48,41411,48,0.27272728,,,,1,No,Over 50,Over 5,Over 50,,35-44,,Clinical Officer,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_10,Mozambique-2014,41411_10,41411,10,0.27272728,,,1.0,1,Yes,Over 50,Over 5,Over 50,With patient,25-34,35-44,Nurse,Clinical Officer,Post-Secondary,Secondary,Female,Male,Advanced,Diploma,Yes,Yes,No,After 2000
Mozambique-2014_41411_22,Mozambique-2014,41411_22,41411,22,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_31,Mozambique-2014,41411_31,41411,31,0.27272728,,,,1,No,Over 50,Over 5,Over 50,,45 or older,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_18,Mozambique-2014,41411_18,41411,18,0.27272728,On-call,,,1,Yes,Over 50,Over 5,Over 50,,Younger than 25,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_41411_30,Mozambique-2014,41411_30,41411,30,0.27272728,,,,1,No,Over 50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41411_46,Mozambique-2014,41411_46,41411,46,0.27272728,,,,1,No,Over 50,Over 5,Over 50,,45 or older,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41411_24,Mozambique-2014,41411_24,41411,24,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41411_45,Mozambique-2014,41411_45,41411,45,0.27272728,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41411_15,Mozambique-2014,41411_15,41411,15,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41411_35,Mozambique-2014,41411_35,41411,35,0.27272728,On-call,,,1,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_41411_7,Mozambique-2014,41411_7,41411,7,0.27272728,,,1.0,1,Yes,Over 50,Over 5,Over 50,With patient,25-34,35-44,Clinical Officer,Nurse,Secondary,Post-Secondary,Male,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Mozambique-2014_41411_8,Mozambique-2014,41411_8,41411,8,0.27272728,On-call,,1.0,1,Yes,Over 50,Over 5,Over 50,With patient,Younger than 25,25-34,Clinical Officer,Nurse,Secondary,Post-Secondary,Female,Male,Diploma,Diploma,No,Yes,No,After 2000
Mozambique-2014_41411_36,Mozambique-2014,41411_36,41411,36,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_13,Mozambique-2014,41411_13,41411,13,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_20,Mozambique-2014,41411_20,41411,20,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_19,Mozambique-2014,41411_19,41411,19,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,Younger than 25,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_44,Mozambique-2014,41411_44,41411,44,0.27272728,,,,1,No,Over 50,Over 5,Over 50,,35-44,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41411_47,Mozambique-2014,41411_47,41411,47,0.27272728,,,,1,No,Over 50,Over 5,Over 50,,35-44,,Clinical Officer,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_9,Mozambique-2014,41411_9,41411,9,0.27272728,On-call,On-call,1.0,1,Yes,Over 50,Over 5,Over 50,,35-44,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Advanced,Diploma,No,No,,After 2000
Mozambique-2014_41411_43,Mozambique-2014,41411_43,41411,43,0.27272728,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41411_5,Mozambique-2014,41411_5,41411,5,0.27272728,,On-call,1.0,1,Yes,Over 50,Over 5,Over 50,,25-34,25-34,Clinical Officer,Nurse,Secondary,Post-Secondary,Male,Female,Diploma,Diploma,Yes,No,,After 2000
Mozambique-2014_41411_14,Mozambique-2014,41411_14,41411,14,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_32,Mozambique-2014,41411_32,41411,32,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_25,Mozambique-2014,41411_25,41411,25,0.27272728,On-call,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_41411_49,Mozambique-2014,41411_49,41411,49,0.27272728,,,,1,No,Over 50,Over 5,Over 50,,35-44,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_41411_34,Mozambique-2014,41411_34,41411,34,0.27272728,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_38,Mozambique-2014,41411_38,41411,38,0.27272728,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_41411_2,Mozambique-2014,41411_2,41411,2,0.27272728,,,1.0,1,No,Over 50,Over 5,Over 50,With patient,25-34,Younger than 25,Other,Nurse,Post-Secondary,Post-Secondary,Male,Female,,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_41411_6,Mozambique-2014,41411_6,41411,6,0.27272728,On-call,,1.0,1,Yes,Over 50,Over 5,Over 50,With patient,35-44,35-44,Clinical Officer,Nurse,Secondary,Post-Secondary,Male,Female,Diploma,Diploma,No,Yes,No,After 2000
Mozambique-2014_41411_37,Mozambique-2014,41411_37,41411,37,0.27272728,On-call,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_50104_12,Mozambique-2014,50104_12,50104,12,0.6363636,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_50104_22,Mozambique-2014,50104_22,50104,22,0.6363636,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,,,Male,,Diploma,,Yes,,,
Mozambique-2014_50104_35,Mozambique-2014,50104_35,50104,35,0.6363636,,,,1,No,Over 50,Over 5,Over 50,,45 or older,,Nurse,,,,Male,,Diploma,,Yes,,,
Mozambique-2014_50104_11,Mozambique-2014,50104_11,50104,11,0.6363636,,Official mission,1.0,1,No,Over 50,Over 5,Over 50,,25-34,25-34,Clinical Officer,Doctor,Secondary,Post-Secondary,Male,Female,Diploma,,Yes,No,,After 2000
Mozambique-2014_50104_42,Mozambique-2014,50104_42,50104,42,0.6363636,On-call,,,1,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,,,Male,,Diploma,,No,,,
Mozambique-2014_50104_21,Mozambique-2014,50104_21,50104,21,0.6363636,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_50104_15,Mozambique-2014,50104_15,50104,15,0.6363636,On-call,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,,,Male,,Diploma,,No,,,
Mozambique-2014_50104_19,Mozambique-2014,50104_19,50104,19,0.6363636,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_50104_14,Mozambique-2014,50104_14,50104,14,0.6363636,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_50104_48,Mozambique-2014,50104_48,50104,48,0.6363636,,,,1,No,Over 50,Over 5,Over 50,,35-44,,Nurse,,Primary,,Female,,Diploma,,Yes,,,
Mozambique-2014_50104_2,Mozambique-2014,50104_2,50104,2,0.6363636,,Authorized absence,1.0,1,Yes,Over 50,Over 5,Over 50,,25-34,25-34,Doctor,Clinical Officer,Post-Secondary,Post-Secondary,Female,Male,,Advanced,Yes,No,,After 2000
Mozambique-2014_50104_47,Mozambique-2014,50104_47,50104,47,0.6363636,,,,1,No,Over 50,Over 5,Over 50,,45 or older,,Nurse,,Primary,,Male,,Certificate,,Yes,,,
Mozambique-2014_50104_39,Mozambique-2014,50104_39,50104,39,0.6363636,On-call,,,1,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_50104_20,Mozambique-2014,50104_20,50104,20,0.6363636,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Female,,Diploma,,Yes,,,
