survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,num_med,num_nonmed,num_staff,provider_activity,provider_age1,provider_age2,provider_cadre1,provider_cadre2,provider_educ1,provider_educ2,provider_male1,provider_male2,provider_mededuc1,provider_mededuc2,provider_present1,provider_present2,salary_delay,year_started
Niger-2015_243_26,Niger-2015,243_26,243,26,0.45454547,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Niger-2015_243_15,Niger-2015,243_15,243,15,0.45454547,On-call,,1.0,1,Yes,11-50,Over 5,Over 50,With patient,45 or older,45 or older,Nurse,Nurse,Primary,Secondary,Male,Male,Certificate,Advanced,No,Yes,Yes,Before 1990
Niger-2015_243_25,Niger-2015,243_25,243,25,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,45 or older,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Niger-2015_243_9,Niger-2015,243_9,243,9,0.45454547,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Diploma,,No,,,
Niger-2015_243_40,Niger-2015,243_40,243,40,0.45454547,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Certificate,,No,,,
Niger-2015_243_18,Niger-2015,243_18,243,18,0.45454547,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Primary,,Female,,Certificate,,No,,,
Niger-2015_243_14,Niger-2015,243_14,243,14,0.45454547,On-call,,1.0,1,Yes,11-50,Over 5,Over 50,With patient,45 or older,45 or older,Nurse,Nurse,Primary,Secondary,Male,Male,Certificate,Advanced,No,Yes,No,In the 1990s
Niger-2015_243_28,Niger-2015,243_28,243,28,0.45454547,Authorized absence,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Primary,,Female,,Certificate,,No,,,
Niger-2015_243_34,Niger-2015,243_34,243,34,0.45454547,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Male,,Advanced,,No,,,
Niger-2015_243_5,Niger-2015,243_5,243,5,0.45454547,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Niger-2015_243_23,Niger-2015,243_23,243,23,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,45 or older,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Niger-2015_243_8,Niger-2015,243_8,243,8,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Male,,Diploma,,Yes,,,
Niger-2015_243_4,Niger-2015,243_4,243,4,0.45454547,,On-call,1.0,1,Yes,11-50,Over 5,Over 50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,No,,
Niger-2015_243_32,Niger-2015,243_32,243,32,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Male,,Diploma,,Yes,,,
Niger-2015_243_16,Niger-2015,243_16,243,16,0.45454547,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Primary,,Female,,Certificate,,No,,,
Niger-2015_243_33,Niger-2015,243_33,243,33,0.45454547,On-call,,1.0,1,Yes,11-50,Over 5,Over 50,Discussion with colleagues or staff meeting,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Advanced,No,Yes,Yes,After 2000
Niger-2015_243_13,Niger-2015,243_13,243,13,0.45454547,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Niger-2015_243_42,Niger-2015,243_42,243,42,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,Younger than 25,,Other,,Secondary,,Female,,Diploma,,Yes,,,
Niger-2015_243_21,Niger-2015,243_21,243,21,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_243_17,Niger-2015,243_17,243,17,0.45454547,,Authorized absence,1.0,1,Yes,11-50,Over 5,Over 50,,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,No,,
Niger-2015_243_7,Niger-2015,243_7,243,7,0.45454547,On-call,,1.0,1,Yes,11-50,Over 5,Over 50,Other,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Advanced,No,Yes,Yes,After 2000
Niger-2015_243_3,Niger-2015,243_3,243,3,0.45454547,,,1.0,1,Yes,11-50,Over 5,Over 50,With patient,35-44,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,In the 1990s
Niger-2015_243_20,Niger-2015,243_20,243,20,0.45454547,Authorized absence,Authorized absence,1.0,1,Yes,11-50,Over 5,Over 50,,35-44,35-44,Nurse,Nurse,Primary,Primary,Male,Male,Certificate,Certificate,No,No,,
Niger-2015_243_19,Niger-2015,243_19,243,19,0.45454547,Authorized absence,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Primary,,Female,,Certificate,,No,,,
Niger-2015_243_2,Niger-2015,243_2,243,2,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_243_36,Niger-2015,243_36,243,36,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Other,,Secondary,,Male,,Diploma,,Yes,,,
Niger-2015_243_31,Niger-2015,243_31,243,31,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,45 or older,,Nurse,,Primary,,Female,,Certificate,,Yes,,,
Niger-2015_243_38,Niger-2015,243_38,243,38,0.45454547,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Certificate,,No,,,
Niger-2015_243_27,Niger-2015,243_27,243,27,0.45454547,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Niger-2015_243_29,Niger-2015,243_29,243,29,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,45 or older,,Nurse,,Secondary,,Male,,Diploma,,Yes,,,
Niger-2015_243_10,Niger-2015,243_10,243,10,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Primary,,Female,,Certificate,,Yes,,,
Niger-2015_243_35,Niger-2015,243_35,243,35,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_243_37,Niger-2015,243_37,243,37,0.45454547,,Authorized absence,1.0,1,Yes,11-50,Over 5,Over 50,,35-44,35-44,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,No,,
Niger-2015_243_22,Niger-2015,243_22,243,22,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Other,,Post-Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_244_23,Niger-2015,244_23,244,23,0.54545456,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Advanced,,No,,,
Niger-2015_244_8,Niger-2015,244_8,244,8,0.54545456,On-call,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Male,,Advanced,,No,,,
Niger-2015_244_12,Niger-2015,244_12,244,12,0.54545456,,On-call,1.0,1,Yes,11-50,Over 5,Over 50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,No,,
Niger-2015_244_36,Niger-2015,244_36,244,36,0.54545456,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_244_20,Niger-2015,244_20,244,20,0.54545456,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_244_15,Niger-2015,244_15,244,15,0.54545456,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_244_7,Niger-2015,244_7,244,7,0.54545456,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_244_34,Niger-2015,244_34,244,34,0.54545456,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Advanced,,No,,,
Niger-2015_244_27,Niger-2015,244_27,244,27,0.54545456,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_244_33,Niger-2015,244_33,244,33,0.54545456,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_244_30,Niger-2015,244_30,244,30,0.54545456,,,1.0,1,Yes,11-50,Over 5,Over 50,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,Yes,After 2000
Niger-2015_244_25,Niger-2015,244_25,244,25,0.54545456,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Male,,Advanced,,No,,,
Niger-2015_244_28,Niger-2015,244_28,244,28,0.54545456,Authorized absence,Authorized absence,1.0,1,Yes,11-50,Over 5,Over 50,,45 or older,45 or older,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,No,No,,
Niger-2015_244_18,Niger-2015,244_18,244,18,0.54545456,,On-call,1.0,1,Yes,11-50,Over 5,Over 50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,No,,
Niger-2015_244_11,Niger-2015,244_11,244,11,0.54545456,,,1.0,1,Yes,11-50,Over 5,Over 50,Discussion with colleagues or staff meeting,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_244_29,Niger-2015,244_29,244,29,0.54545456,Authorized absence,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_244_6,Niger-2015,244_6,244,6,0.54545456,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Male,,Advanced,,No,,,
Niger-2015_244_13,Niger-2015,244_13,244,13,0.54545456,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_244_4,Niger-2015,244_4,244,4,0.54545456,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_244_17,Niger-2015,244_17,244,17,0.54545456,,Collecting salary,1.0,1,Yes,11-50,Over 5,Over 50,,45 or older,45 or older,Nurse,Nurse,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,No,,
Niger-2015_244_35,Niger-2015,244_35,244,35,0.54545456,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_244_14,Niger-2015,244_14,244,14,0.54545456,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_244_21,Niger-2015,244_21,244,21,0.54545456,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_244_31,Niger-2015,244_31,244,31,0.54545456,On-call,,1.0,1,Yes,11-50,Over 5,Over 50,Discussion with colleagues or staff meeting,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,No,Yes,No,After 2000
Niger-2015_244_26,Niger-2015,244_26,244,26,0.54545456,,,,1,Yes,11-50,Over 5,Over 50,,45 or older,,Nurse,,Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_244_24,Niger-2015,244_24,244,24,0.54545456,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Primary,,Female,,Diploma,,No,,,
Niger-2015_244_38,Niger-2015,244_38,244,38,0.54545456,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_244_2,Niger-2015,244_2,244,2,0.54545456,,,,1,Yes,11-50,Over 5,Over 50,,45 or older,,Doctor,,Post-Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_244_10,Niger-2015,244_10,244,10,0.54545456,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_244_5,Niger-2015,244_5,244,5,0.54545456,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Male,,Advanced,,No,,,
Niger-2015_244_1,Niger-2015,244_1,244,1,0.54545456,Authorized absence,,1.0,1,Yes,11-50,Over 5,Over 50,Paperwork,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,No,Yes,No,Before 1990
Niger-2015_244_37,Niger-2015,244_37,244,37,0.54545456,,Official mission,1.0,1,Yes,11-50,Over 5,Over 50,,45 or older,45 or older,Nurse,Nurse,Primary,Primary,Male,Male,Diploma,Diploma,Yes,No,,
Niger-2015_244_16,Niger-2015,244_16,244,16,0.54545456,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Primary,,Male,,Diploma,,No,,,
Niger-2015_244_3,Niger-2015,244_3,244,3,0.54545456,,,,1,Yes,11-50,Over 5,Over 50,,45 or older,,Nurse,,Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_244_32,Niger-2015,244_32,244,32,0.54545456,Authorized absence,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_244_22,Niger-2015,244_22,244,22,0.54545456,On-call,,1.0,1,Yes,11-50,Over 5,Over 50,Discussion with colleagues or staff meeting,25-34,25-34,Nurse,Nurse,Primary,Secondary,Female,Female,Diploma,Diploma,No,Yes,No,After 2000
Niger-2015_244_19,Niger-2015,244_19,244,19,0.54545456,,Authorized absence,1.0,1,Yes,11-50,Over 5,Over 50,,Younger than 25,Younger than 25,Other,Other,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,No,,
Niger-2015_244_9,Niger-2015,244_9,244,9,0.54545456,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_244_39,Niger-2015,244_39,244,39,0.54545456,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_245_21,Niger-2015,245_21,245,21,0.27272728,Sick or on maternity leave,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Niger-2015_245_34,Niger-2015,245_34,245,34,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_245_5,Niger-2015,245_5,245,5,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_245_15,Niger-2015,245_15,245,15,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Niger-2015_245_7,Niger-2015,245_7,245,7,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_245_28,Niger-2015,245_28,245,28,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_245_17,Niger-2015,245_17,245,17,0.27272728,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Advanced,,No,,,
Niger-2015_245_35,Niger-2015,245_35,245,35,0.27272728,On-call,On-call,1.0,1,Yes,11-50,Over 5,Over 50,,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,No,No,,
Niger-2015_245_12,Niger-2015,245_12,245,12,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_245_48,Niger-2015,245_48,245,48,0.27272728,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,Advanced,,No,,,
Niger-2015_245_20,Niger-2015,245_20,245,20,0.27272728,Authorized absence,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_245_43,Niger-2015,245_43,245,43,0.27272728,Sick or on maternity leave,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Primary,,Female,,Diploma,,No,,,
Niger-2015_245_2,Niger-2015,245_2,245,2,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_245_4,Niger-2015,245_4,245,4,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,45 or older,,Nurse,,Primary,,Male,,Advanced,,Yes,,,
Niger-2015_245_14,Niger-2015,245_14,245,14,0.27272728,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_245_1,Niger-2015,245_1,245,1,0.27272728,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,11-50,Over 5,Over 50,,35-44,35-44,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,No,No,,
Niger-2015_245_37,Niger-2015,245_37,245,37,0.27272728,On-call,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Niger-2015_245_29,Niger-2015,245_29,245,29,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Other,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_245_50,Niger-2015,245_50,245,50,0.27272728,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_245_46,Niger-2015,245_46,245,46,0.27272728,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_245_30,Niger-2015,245_30,245,30,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_245_24,Niger-2015,245_24,245,24,0.27272728,,,1.0,1,Yes,11-50,Over 5,Over 50,With patient,45 or older,45 or older,Other,Other,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,In the 1990s
Niger-2015_245_6,Niger-2015,245_6,245,6,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_245_8,Niger-2015,245_8,245,8,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Niger-2015_245_16,Niger-2015,245_16,245,16,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_245_42,Niger-2015,245_42,245,42,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_245_44,Niger-2015,245_44,245,44,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Niger-2015_245_47,Niger-2015,245_47,245,47,0.27272728,On-call,On-call,1.0,1,Yes,11-50,Over 5,Over 50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,No,No,,
Niger-2015_245_31,Niger-2015,245_31,245,31,0.27272728,,,1.0,1,Yes,11-50,Over 5,Over 50,"Laboratory, investigations, or x-ray",45 or older,45 or older,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,Before 1990
Niger-2015_245_19,Niger-2015,245_19,245,19,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Other,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_245_11,Niger-2015,245_11,245,11,0.27272728,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Advanced,,No,,,
Niger-2015_245_27,Niger-2015,245_27,245,27,0.27272728,,,1.0,1,Yes,11-50,Over 5,Over 50,With patient,35-44,35-44,Other,Other,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_245_45,Niger-2015,245_45,245,45,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Niger-2015_245_23,Niger-2015,245_23,245,23,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_245_22,Niger-2015,245_22,245,22,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_245_36,Niger-2015,245_36,245,36,0.27272728,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Niger-2015_245_25,Niger-2015,245_25,245,25,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,45 or older,,Other,,Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_245_13,Niger-2015,245_13,245,13,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_245_10,Niger-2015,245_10,245,10,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_245_33,Niger-2015,245_33,245,33,0.27272728,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_245_40,Niger-2015,245_40,245,40,0.27272728,,,1.0,1,Yes,11-50,Over 5,Over 50,"Laboratory, investigations, or x-ray",Younger than 25,Younger than 25,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Niger-2015_245_18,Niger-2015,245_18,245,18,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_245_32,Niger-2015,245_32,245,32,0.27272728,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_245_38,Niger-2015,245_38,245,38,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Niger-2015_245_9,Niger-2015,245_9,245,9,0.27272728,,,1.0,1,Yes,11-50,Over 5,Over 50,"Laboratory, investigations, or x-ray",25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Diploma,Yes,Yes,No,After 2000
Niger-2015_245_49,Niger-2015,245_49,245,49,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Other,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_245_41,Niger-2015,245_41,245,41,0.27272728,,,,1,Yes,11-50,Over 5,Over 50,,45 or older,,Nurse,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_245_39,Niger-2015,245_39,245,39,0.27272728,,,1.0,1,Yes,11-50,Over 5,Over 50,"Laboratory, investigations, or x-ray",35-44,35-44,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Niger-2015_245_26,Niger-2015,245_26,245,26,0.27272728,,,1.0,1,Yes,11-50,Over 5,Over 50,With patient,45 or older,45 or older,Other,Other,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,Before 1990
Niger-2015_245_3,Niger-2015,245_3,245,3,0.27272728,,,1.0,1,Yes,11-50,Over 5,Over 50,With patient,25-34,25-34,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_246_30,Niger-2015,246_30,246,30,0.8181818,On-call,Sick or on maternity leave,1.0,1,Yes,11-50,Over 5,Over 50,,25-34,25-34,Nurse,Nurse,Primary,Primary,Female,Female,Diploma,Diploma,No,No,,
Niger-2015_246_1,Niger-2015,246_1,246,1,0.8181818,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,11-50,Over 5,Over 50,,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,No,No,,
Niger-2015_246_6,Niger-2015,246_6,246,6,0.8181818,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_246_35,Niger-2015,246_35,246,35,0.8181818,,,,1,Yes,11-50,Over 5,Over 50,,45 or older,,Nurse,,Post-Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_246_13,Niger-2015,246_13,246,13,0.8181818,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_246_14,Niger-2015,246_14,246,14,0.8181818,,-9.0,1.0,1,Yes,11-50,Over 5,Over 50,,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,No,,
Niger-2015_246_7,Niger-2015,246_7,246,7,0.8181818,,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_246_39,Niger-2015,246_39,246,39,0.8181818,Official mission,On-call,1.0,1,Yes,11-50,Over 5,Over 50,,,,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,No,No,,
Niger-2015_246_22,Niger-2015,246_22,246,22,0.8181818,On-call,,1.0,1,Yes,11-50,Over 5,Over 50,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,No,Yes,No,After 2000
Niger-2015_246_32,Niger-2015,246_32,246,32,0.8181818,,,,1,Yes,11-50,Over 5,Over 50,,45 or older,,Nurse,,Post-Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_246_2,Niger-2015,246_2,246,2,0.8181818,Official mission,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Male,,Advanced,,No,,,
Niger-2015_246_9,Niger-2015,246_9,246,9,0.8181818,On-call,,,1,Yes,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_246_34,Niger-2015,246_34,246,34,0.8181818,,,,1,Yes,11-50,Over 5,Over 50,,45 or older,,Nurse,,Post-Secondary,,Male,,Advanced,,Yes,,,
Niger-2015_246_33,Niger-2015,246_33,246,33,0.8181818,,,,1,Yes,11-50,Over 5,Over 50,,45 or older,,Nurse,,Post-Secondary,,Female,,Advanced,,Yes,,,
