fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq0,m2sbq2,m2sbq4,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13
70803,28,11-50,11-50,Over 5,Nurse,Secondary,Advanced,Male,45 or older,No,No,Official mission,No,,,,,,,,,,,,,
70803,29,11-50,11-50,Over 5,Nurse,Secondary,Diploma,Female,35-44,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
70803,30,11-50,11-50,Over 5,Nurse,Primary,Certificate,Male,45 or older,No,Yes,,Yes,,,,,,,,,,,,,
70806,1,5 or less,5 or less,5 or less,Nurse,,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),Yes
70807,1,5 or less,5 or less,5 or less,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,2.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),Yes
70807,2,5 or less,5 or less,5 or less,Nurse,Primary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,2.0,2.0,Nurse,Primary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),Yes
70810,1,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,2.0,1.0,Nurse,Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),Yes
70810,2,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Female,Younger than 25,Yes,Yes,,Yes,Yes,2.0,2.0,Nurse,Secondary,Diploma,After 2000,Female,Younger than 25,Yes,,Em consulta (cuidados presenciais),Yes
70906,1,5 or less,5 or less,5 or less,Other,,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,2.0,1.0,Other,Secondary,Diploma,After 2000,Male,25-34,No,Collecting salary,,
70906,2,5 or less,5 or less,5 or less,Nurse,,Diploma,Female,25-34,Yes,No,Intership,Yes,,2.0,2.0,Nurse,,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
71002,1,5 or less,5 or less,5 or less,Other,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,2.0,1.0,Other,Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),Yes
71002,2,5 or less,5 or less,5 or less,Nurse,,Diploma,Female,25-34,Yes,No,Sickness/maternity,Yes,,2.0,2.0,Nurse,,Diploma,After 2000,Female,25-34,No,Sickness/maternity,,
71005,1,6-10,5 or less,5 or less,Other,Secondary,Diploma,Male,Younger than 25,Yes,Yes,,Yes,Yes,3.0,1.0,Other,Secondary,Diploma,After 2000,Male,Younger than 25,Yes,,Em consulta (cuidados presenciais),Yes
71005,2,6-10,5 or less,5 or less,Nurse,,Diploma,Female,25-34,Yes,No,Authorised absence (permision/leave),Yes,,3.0,2.0,Nurse,,Diploma,After 2000,Female,25-34,Yes,,A preencherformulários,No
71005,3,6-10,5 or less,5 or less,Nurse,Secondary,Diploma,Female,25-34,Yes,No,Sickness/maternity,Yes,,3.0,3.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,No,Sickness/maternity,,
71104,1,5 or less,5 or less,5 or less,Other,,99,Male,25-34,Yes,Yes,,Yes,Yes,4.0,1.0,Clinical Officer,,99.0,After 2000,Male,25-34,No,Authorised absence (permision/leave),,
71104,2,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,4.0,2.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),Yes
71104,3,5 or less,5 or less,5 or less,Other,,99,Male,Younger than 25,Yes,No,Sickness/maternity,Yes,,4.0,3.0,Other,,99.0,After 2000,Male,Younger than 25,No,Authorised absence (permision/leave),,
71104,4,5 or less,5 or less,5 or less,Clinical Officer,,Diploma,Female,25-34,No,Yes,,Yes,,4.0,4.0,Clinical Officer,,Diploma,After 2000,Female,25-34,No,Authorised absence (permision/leave),,
71205,1,5 or less,5 or less,5 or less,Other,Primary,99,Female,35-44,Yes,Yes,,Yes,Yes,1.0,1.0,Other,Primary,99.0,Before 1990,Female,35-44,Yes,,Em consulta (cuidados presenciais),No
71209,1,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,Yes,,Yes,No,11.0,46.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,A obter materiais ou equipamento para a consulta,No
71209,2,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,Yes,,No,Yes,11.0,39.0,Clinical Officer,Secondary,Diploma,After 2000,Male,Younger than 25,Yes,,A preencherformulários,No
71209,3,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Male,25-34,No,Yes,,No,,11.0,4.0,Clinical Officer,Post-Secondary,Advanced,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
71209,4,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Female,25-34,Yes,Yes,,Yes,No,11.0,34.0,Other,Secondary,Diploma,After 2000,Female,25-34,No,Training/seminar/meeting,,
71209,5,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Female,25-34,Yes,No,Official mission,No,,11.0,47.0,Clinical Officer,Secondary,Diploma,After 2000,Male,Younger than 25,Yes,,A interpretar trabalho de laboratório ou radiografias,No
71209,6,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Female,35-44,No,Yes,,No,,11.0,33.0,Other,,99.0,In the 1990s,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
71209,7,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Male,35-44,No,No,Training/seminar/meeting,No,,11.0,27.0,Other,,Diploma,After 2000,Female,35-44,Yes,,Em consulta (cuidados presenciais),No
71209,8,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,11.0,42.0,Clinical Officer,Secondary,99.0,After 2000,Male,25-34,Yes,,A fazer revisões ou escrever no quadro,No
71209,9,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,11.0,31.0,Other,Secondary,Diploma,After 2000,Male,25-34,No,Training/seminar/meeting,,
71209,10,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,No,No,11.0,29.0,Clinical Officer,,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),No
71209,11,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,35-44,Yes,Yes,,No,Yes,11.0,1.0,Doctor,Post-Secondary,99.0,After 2000,Male,25-34,No,Official mission,,
71209,12,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,No,Training/seminar/meeting,No,,,,,,,,,,,,,
71209,13,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,Younger than 25,Yes,No,Other (specify),No,,,,,,,,,,,,,
71209,14,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71209,15,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,No,Training/seminar/meeting,No,,,,,,,,,,,,,
71209,16,Over 50,Over 50,Over 5,Other,,Certificate,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
71209,17,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
71209,18,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
71209,19,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71209,20,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
71209,21,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Male,25-34,Yes,No,Training/seminar/meeting,No,,,,,,,,,,,,,
71209,22,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Male,25-34,Yes,No,Training/seminar/meeting,No,,,,,,,,,,,,,
71209,23,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
71209,24,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,35-44,Yes,No,Official mission,No,,,,,,,,,,,,,
71209,25,Over 50,Over 50,Over 5,Other,,Diploma,Female,25-34,Yes,No,Official mission,No,,,,,,,,,,,,,
71209,26,Over 50,Over 50,Over 5,Other,,Diploma,Female,25-34,Yes,No,Training/seminar/meeting,No,,,,,,,,,,,,,
71209,27,Over 50,Over 50,Over 5,Other,,Diploma,Female,35-44,Yes,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
71209,28,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71209,29,Over 50,Over 50,Over 5,Other,,Diploma,Male,25-34,Yes,Yes,,Yes,No,,,,,,,,,,,,
71209,30,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,35-44,Yes,Yes,,No,No,,,,,,,,,,,,
71209,31,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Male,25-34,Yes,No,Training/seminar/meeting,Yes,,,,,,,,,,,,,
71209,32,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Female,25-34,Yes,No,Training/seminar/meeting,No,,,,,,,,,,,,,
71209,33,Over 50,Over 50,Over 5,Other,,99,Female,25-34,Yes,Yes,,Yes,No,,,,,,,,,,,,
71209,34,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Female,25-34,Yes,No,Training/seminar/meeting,Yes,,,,,,,,,,,,,
71209,35,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
71209,36,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Male,35-44,Yes,Yes,,No,No,,,,,,,,,,,,
71209,37,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
71209,38,Over 50,Over 50,Over 5,Other,Secondary,99,Female,45 or older,Yes,Yes,,No,No,,,,,,,,,,,,
71209,39,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,Younger than 25,Yes,Yes,,Yes,No,,,,,,,,,,,,
71209,40,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71209,41,Over 50,Over 50,Over 5,Doctor,,99,Male,35-44,Yes,No,Official mission,No,,,,,,,,,,,,,
71209,42,Over 50,Over 50,Over 5,Clinical Officer,Secondary,99,Male,25-34,Yes,Yes,,Yes,No,,,,,,,,,,,,
71209,43,Over 50,Over 50,Over 5,Clinical Officer,,99,Female,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
71209,44,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,No,Training/seminar/meeting,No,,,,,,,,,,,,,
71209,45,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
71209,46,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,,,,,,,,,,,,
71209,47,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,Younger than 25,No,Yes,,Yes,,,,,,,,,,,,,
71209,48,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
71209,49,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
71209,50,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
71305,1,5 or less,5 or less,5 or less,Nurse,Primary,Certificate,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,Primary,Certificate,Before 1990,Male,45 or older,No,Training/seminar/meeting,,
71307,1,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,Yes,,Yes,No,11.0,43.0,Clinical Officer,Secondary,Diploma,After 2000,Male,Younger than 25,Yes,,A interpretar trabalho de laboratório ou radiografias,No
71307,2,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Female,25-34,Yes,Yes,,No,No,11.0,12.0,Clinical Officer,Secondary,Diploma,After 2000,Female,25-34,No,Sickness/maternity,,
71307,3,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Male,45 or older,Yes,Yes,,Yes,Yes,11.0,21.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
71307,4,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Female,45 or older,Yes,Yes,,Yes,Yes,11.0,4.0,Clinical Officer,Post-Secondary,Advanced,Before 1990,Female,45 or older,Yes,,Em consulta (cuidados presenciais),No
71307,5,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Female,25-34,Yes,Yes,,No,Yes,11.0,42.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,A executar trabalho de laboratório,Yes
71307,6,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,No,11.0,30.0,Nurse,Post-Secondary,Diploma,After 2000,Female,Younger than 25,No,Sickness/maternity,,
71307,7,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,11.0,3.0,Clinical Officer,Post-Secondary,Advanced,In the 1990s,Male,45 or older,Yes,,A interpretar trabalho de laboratório ou radiografias,No
71307,8,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,No,No,11.0,39.0,Clinical Officer,Secondary,Diploma,After 2000,Male,35-44,No,Intership,,
71307,9,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,No,11.0,34.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,A interpretar trabalho de laboratório ou radiografias,No
71307,10,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,11.0,9.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
71307,11,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,11.0,1.0,Doctor,Post-Secondary,99.0,After 2000,Male,25-34,Yes,,A interpretar trabalho de laboratório ou radiografias,No
71307,12,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,No,,,,,,,,,,,,
71307,13,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71307,14,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71307,15,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,Younger than 25,Yes,Yes,,No,No,,,,,,,,,,,,
71307,16,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
71307,17,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,35-44,Yes,Yes,,No,No,,,,,,,,,,,,
71307,18,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
71307,19,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71307,20,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
71307,21,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,No,,,,,,,,,,,,
71307,22,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71307,23,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
71307,24,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71307,25,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71307,26,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,45 or older,Yes,Yes,,No,No,,,,,,,,,,,,
71307,27,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71307,28,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,45 or older,Yes,Yes,,No,No,,,,,,,,,,,,
71307,29,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71307,30,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,Younger than 25,Yes,Yes,,Yes,No,,,,,,,,,,,,
71307,31,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71307,32,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71307,33,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71307,34,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,,,,,,,,,,,,
71307,35,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
71307,36,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
71307,37,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71307,38,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
71307,39,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,35-44,No,Yes,,Yes,,,,,,,,,,,,,
71307,40,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
71307,41,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,,,,,,,,,,,,
71307,42,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,,,,,,,,,,,,
71307,43,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,,,,,,,,,,,,
71307,44,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
71307,45,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
71307,46,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
71307,47,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
71307,48,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
71307,49,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
71307,50,Over 50,Over 50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
71308,1,Over 50,11-50,Over 5,Nurse,Secondary,Certificate,Male,35-44,Yes,Yes,,No,Yes,11.0,24.0,Other,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
71308,2,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,No,Other (specify),Yes,,11.0,18.0,Nurse,Secondary,Diploma,After 2000,Male,35-44,Yes,,Em consulta (cuidados presenciais),No
71308,3,Over 50,11-50,Over 5,Doctor,Post-Secondary,99,Female,25-34,Yes,Yes,,Yes,No,11.0,3.0,Doctor,Post-Secondary,99.0,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
71308,4,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,11.0,13.0,Nurse,Primary,Diploma,After 2000,Male,35-44,Yes,,Em consulta (cuidados presenciais),No
71308,5,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Female,Younger than 25,Yes,Yes,,No,Yes,11.0,31.0,Other,,99.0,In the 1990s,Male,45 or older,Yes,,Escrever uma receita,No
71308,6,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,No,Other (specify),No,,11.0,19.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
71308,7,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,Yes,,No,Yes,11.0,11.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
71308,8,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,No,Other (specify),Yes,,11.0,21.0,Nurse,Secondary,Certificate,In the 1990s,Male,45 or older,Yes,,Em consulta (cuidados presenciais),No
71308,9,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,11.0,23.0,Nurse,Secondary,Certificate,In the 1990s,Male,35-44,Yes,,Em consulta (cuidados presenciais),No
71308,10,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,No,11.0,8.0,Clinical Officer,Secondary,Diploma,After 2000,Male,35-44,Yes,,Em consulta (cuidados presenciais),No
71308,11,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,No,11.0,2.0,Clinical Officer,Secondary,Diploma,After 2000,Male,35-44,Yes,,A preencher formulário de visita ou folha de honorários,No
71308,12,Over 50,11-50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
71308,13,Over 50,11-50,Over 5,Nurse,Primary,Diploma,Male,35-44,Yes,No,Authorised absence (permision/leave),Yes,,,,,,,,,,,,,
71308,14,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
71308,15,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
71308,16,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Female,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
71308,17,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Male,25-34,Yes,No,Intership,No,,,,,,,,,,,,,
71308,18,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Male,35-44,Yes,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
71308,19,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
71308,20,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
71308,21,Over 50,11-50,Over 5,Nurse,Secondary,Certificate,Male,45 or older,Yes,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
71308,22,Over 50,11-50,Over 5,Nurse,Secondary,Certificate,Male,35-44,Yes,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
71308,23,Over 50,11-50,Over 5,Nurse,Secondary,Certificate,Male,35-44,Yes,No,Official mission,Yes,,,,,,,,,,,,,
71308,24,Over 50,11-50,Over 5,Other,Secondary,Diploma,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
71308,25,Over 50,11-50,Over 5,Other,Post-Secondary,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
71308,26,Over 50,11-50,Over 5,Nurse,Secondary,Certificate,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
71308,27,Over 50,11-50,Over 5,Other,Secondary,99,Male,25-34,No,No,Training/seminar/meeting,No,,,,,,,,,,,,,
71308,28,Over 50,11-50,Over 5,Other,Post-Secondary,99,Male,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
71308,29,Over 50,11-50,Over 5,Other,Secondary,99,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
71308,30,Over 50,11-50,Over 5,Other,Primary,99,Female,25-34,No,No,Other (specify),No,,,,,,,,,,,,,
71308,31,Over 50,11-50,Over 5,Other,,99,Male,45 or older,No,Yes,,Yes,,,,,,,,,,,,,
71310,1,5 or less,5 or less,5 or less,Other,Secondary,99,Male,Younger than 25,Yes,Yes,,Yes,Yes,2.0,1.0,Other,Secondary,99.0,After 2000,Male,Younger than 25,Yes,,Em consulta (cuidados presenciais),Yes
71310,2,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Female,35-44,Yes,No,Other (specify),Yes,,2.0,2.0,Nurse,Secondary,Diploma,After 2000,Female,35-44,No,Other (specify),Em consulta (cuidados presenciais),Yes
71403,1,5 or less,5 or less,5 or less,Doctor,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,3.0,1.0,Doctor,Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),No
71403,2,5 or less,5 or less,5 or less,Nurse,Secondary,Certificate,Female,25-34,Yes,Yes,,Yes,Yes,3.0,2.0,Nurse,Secondary,Certificate,After 2000,Female,25-34,No,Non-authorised,,
71403,3,5 or less,5 or less,5 or less,Nurse,Secondary,Certificate,Female,25-34,Yes,No,Sickness/maternity,Yes,,3.0,3.0,Nurse,Secondary,Certificate,After 2000,Female,25-34,No,Sickness/maternity,,
71410,1,11-50,6-10,Over 5,Clinical Officer,Secondary,Diploma,Female,Younger than 25,Yes,Yes,,Yes,Yes,10.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,Female,Younger than 25,No,Official mission,,
71410,2,11-50,6-10,Over 5,Other,,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,10.0,2.0,Other,,Diploma,After 2000,Male,25-34,Yes,,Escrever uma receita,Yes
71410,3,11-50,6-10,Over 5,Nurse,Secondary,Diploma,Male,25-34,Yes,No,Other (specify),Yes,,10.0,3.0,Nurse,Secondary,Diploma,After 2000,Male,25-34,No,Authorised absence (permision/leave),,
71410,4,11-50,6-10,Over 5,Nurse,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,10.0,4.0,Nurse,Secondary,Diploma,After 2000,Male,25-34,No,Official mission,,
