fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14
217,2,11-50,11-50,5 or less,402.0,0.0,0.0,0.0,3.0,2.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,10.0,2.0,Clinical Officer,Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,No
217,3,11-50,11-50,5 or less,402.0,0.0,0.0,0.0,3.0,3.0,Clinical Officer,Secondary,Diploma,Male,45 or older,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
217,4,11-50,11-50,5 or less,402.0,0.0,0.0,0.0,3.0,4.0,Other,Secondary,Certificate,Male,-9.0,No,Yes,,No,,,,,,,,,,,,,
217,5,11-50,11-50,5 or less,402.0,0.0,0.0,0.0,3.0,5.0,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,1.0,5.0,Other,Secondary,Diploma,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
217,6,11-50,11-50,5 or less,402.0,0.0,0.0,0.0,3.0,6.0,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
217,7,11-50,11-50,5 or less,402.0,0.0,0.0,0.0,3.0,7.0,Other,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,3.0,7.0,Other,Secondary,Certificate,In the 1990s,Female,35-44,Yes,,Consultation/visiting patient,No
217,8,11-50,11-50,5 or less,402.0,0.0,0.0,0.0,3.0,8.0,Other,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,2.0,8.0,Other,Secondary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
217,9,11-50,11-50,5 or less,402.0,0.0,0.0,0.0,3.0,9.0,Other,Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,9.0,9.0,Other,Secondary,Certificate,In the 1990s,Female,45 or older,No,Official mission,,
217,10,11-50,11-50,5 or less,402.0,0.0,0.0,0.0,3.0,10.0,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
217,11,11-50,11-50,5 or less,402.0,0.0,0.0,0.0,3.0,11.0,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,6.0,11.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
217,12,11-50,11-50,5 or less,402.0,0.0,0.0,0.0,3.0,12.0,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,5.0,12.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
217,13,11-50,11-50,5 or less,402.0,0.0,0.0,0.0,3.0,13.0,Other,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,7.0,13.0,Other,Secondary,Certificate,After 2000,Female,35-44,No,Training/seminar/meeting,,
217,14,11-50,11-50,5 or less,402.0,0.0,0.0,0.0,3.0,14.0,Doctor,Post-Secondary,Advanced,Male,45 or older,Yes,Yes,,Yes,Yes,4.0,14.0,Doctor,Post-Secondary,Advanced,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,No
218,1,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,1.0,Clinical Officer,Post-Secondary,Diploma,Female,35-44,Yes,No,"On call (pre on call, post on call)",Yes,,6.0,1.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
218,2,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,2.0,Clinical Officer,Post-Secondary,Diploma,Female,45 or older,Yes,Yes,,Yes,Yes,10.0,2.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Female,45 or older,Yes,,Consultation/visiting patient,No
218,3,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,3.0,Doctor,Post-Secondary,Diploma,Female,35-44,Yes,No,Training/seminar/meeting,Yes,,7.0,3.0,Doctor,Post-Secondary,Diploma,After 2000,Female,35-44,No,Training/seminar/meeting,,
218,4,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,4.0,Clinical Officer,Post-Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
218,5,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,5.0,Clinical Officer,Primary,Certificate,Male,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
218,6,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,6.0,Nurse,Post-Secondary,Diploma,Female,35-44,No,No,Official mission,No,,,,,,,,,,,,,
218,7,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,7.0,Nurse,Post-Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,4.0,7.0,Nurse,Post-Secondary,Certificate,In the 1990s,Female,45 or older,No,"On call (pre on call, post on call)",,
218,8,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,8.0,Nurse,Post-Secondary,Diploma,Female,25-34,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
218,9,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,9.0,Nurse,Post-Secondary,Diploma,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
218,10,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,10.0,Nurse,Post-Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
218,11,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,11.0,Nurse,Post-Secondary,Certificate,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
218,12,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,12.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,Yes,,3.0,12.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
218,13,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,13.0,Other,Post-Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
218,14,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,14.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
218,15,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,15.0,Other,Post-Secondary,Certificate,Female,-9.0,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
218,16,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,16.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
218,17,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,17.0,Other,Post-Secondary,Certificate,Female,35-44,No,Yes,,Yes,,2.0,17.0,Other,Post-Secondary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
218,18,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,18.0,Other,Post-Secondary,Certificate,Female,-9.0,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
218,19,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,19.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
218,20,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,20.0,Other,Post-Secondary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
218,21,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,21.0,Other,Post-Secondary,Certificate,Female,-9.0,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
218,22,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,22.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
218,23,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,23.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
218,24,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,24.0,Other,Post-Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
218,25,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,25.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,5.0,25.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
218,26,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,26.0,Other,Post-Secondary,Certificate,Female,-9.0,No,Yes,,No,,,,,,,,,,,,,
218,27,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,27.0,Other,Post-Secondary,Certificate,Female,-9.0,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
218,28,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,28.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
218,29,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,29.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
218,30,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,30.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,Yes,,9.0,30.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,No,Official mission,,
218,31,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,31.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,Yes,,1.0,31.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
218,32,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,32.0,Other,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
218,33,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,33.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,Training/seminar/meeting,No,,,,,,,,,,,,,
218,34,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,34.0,Other,Post-Secondary,Certificate,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
218,35,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,35.0,Other,Post-Secondary,Certificate,Male,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
218,36,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,36.0,Other,Post-Secondary,Diploma,Male,45 or older,No,No,"On call (pre on call, post on call)",Yes,,8.0,36.0,Other,Post-Secondary,Diploma,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,No
218,37,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,37.0,Other,Post-Secondary,Certificate,Male,45 or older,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
218,38,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,38.0,Other,Post-Secondary,Certificate,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
218,39,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,39.0,Other,Post-Secondary,Certificate,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
218,40,Over 50,11-50,Over 5,103.0,14.0,50.0,15.0,20.0,40.0,Other,Post-Secondary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
219,1,6-10,6-10,5 or less,402.0,8.0,57.0,9.0,18.0,1.0,Doctor,Secondary,Diploma,Male,45 or older,No,No,"On call (pre on call, post on call)",Yes,,1.0,1.0,Doctor,Secondary,Diploma,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,Yes
219,2,6-10,6-10,5 or less,402.0,8.0,57.0,9.0,18.0,2.0,Clinical Officer,Primary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,2.0,2.0,Clinical Officer,Primary,Diploma,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,No
219,3,6-10,6-10,5 or less,402.0,8.0,57.0,9.0,18.0,3.0,Other,,Certificate,Male,25-34,No,Yes,,Yes,,3.0,3.0,Other,,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
219,4,6-10,6-10,5 or less,402.0,8.0,57.0,9.0,18.0,4.0,Nurse,Post-Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,4.0,4.0,Nurse,Post-Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
219,5,6-10,6-10,5 or less,402.0,8.0,57.0,9.0,18.0,5.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,Yes,,5.0,5.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
219,6,6-10,6-10,5 or less,402.0,8.0,57.0,9.0,18.0,6.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,Yes,,6.0,6.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,No,Intership,,
219,7,6-10,6-10,5 or less,402.0,8.0,57.0,9.0,18.0,7.0,Other,Secondary,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
220,1,11-50,6-10,5 or less,202.0,10.0,8.0,10.0,30.0,1.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,No
220,2,11-50,6-10,5 or less,202.0,10.0,8.0,10.0,30.0,2.0,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,No,Authorised absence (permision/leave),Yes,,2.0,2.0,Clinical Officer,Secondary,Diploma,After 2000,Male,35-44,No,Authorised absence (permision/leave),,
220,3,11-50,6-10,5 or less,202.0,10.0,8.0,10.0,30.0,3.0,Nurse,Secondary,Diploma,Female,45 or older,No,Yes,,Yes,,3.0,3.0,Nurse,Secondary,Diploma,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,No
220,4,11-50,6-10,5 or less,202.0,10.0,8.0,10.0,30.0,4.0,Nurse,Secondary,Diploma,Female,35-44,No,No,"On call (pre on call, post on call)",Yes,,4.0,4.0,Nurse,Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
220,5,11-50,6-10,5 or less,202.0,10.0,8.0,10.0,30.0,5.0,Nurse,Secondary,Diploma,Female,45 or older,No,No,Authorised absence (permision/leave),Yes,,5.0,5.0,Nurse,Secondary,Diploma,In the 1990s,Female,45 or older,No,Authorised absence (permision/leave),,
220,6,11-50,6-10,5 or less,202.0,10.0,8.0,10.0,30.0,6.0,Nurse,Secondary,Diploma,Female,45 or older,No,Yes,,Yes,,6.0,6.0,Nurse,Secondary,Diploma,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,No
220,7,11-50,6-10,5 or less,202.0,10.0,8.0,10.0,30.0,7.0,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,7.0,7.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
220,8,11-50,6-10,5 or less,202.0,10.0,8.0,10.0,30.0,8.0,Other,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,8.0,8.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,Sickness/maternity,,
220,9,11-50,6-10,5 or less,202.0,10.0,8.0,10.0,30.0,9.0,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,9.0,9.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
221,1,5 or less,5 or less,5 or less,204.0,10.0,30.0,11.0,0.0,1.0,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
221,2,5 or less,5 or less,5 or less,204.0,10.0,30.0,11.0,0.0,2.0,Clinical Officer,Secondary,Certificate,Male,25-34,Yes,No,Authorised absence (permision/leave),Yes,,2.0,2.0,Clinical Officer,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
221,3,5 or less,5 or less,5 or less,204.0,10.0,30.0,11.0,0.0,3.0,Nurse,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,3.0,3.0,Nurse,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
221,4,5 or less,5 or less,5 or less,204.0,10.0,30.0,11.0,0.0,4.0,Nurse,Secondary,Certificate,Male,25-34,No,No,Authorised absence (permision/leave),Yes,,4.0,4.0,Nurse,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
222,1,6-10,6-10,5 or less,802.0,8.0,2.0,8.0,26.0,1.0,Nurse,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,1.0,1.0,Nurse,Secondary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
222,2,6-10,6-10,5 or less,802.0,8.0,2.0,8.0,26.0,2.0,Nurse,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,2.0,2.0,Nurse,Secondary,Certificate,After 2000,Female,35-44,Yes,,Discussion with colleages/staff meeting,No
222,3,6-10,6-10,5 or less,802.0,8.0,2.0,8.0,26.0,3.0,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,3.0,3.0,Clinical Officer,Secondary,Diploma,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
222,4,6-10,6-10,5 or less,802.0,8.0,2.0,8.0,26.0,4.0,Clinical Officer,Secondary,Certificate,Female,Younger than 25,Yes,No,"On call (pre on call, post on call)",Yes,,4.0,4.0,Clinical Officer,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
222,5,6-10,6-10,5 or less,802.0,8.0,2.0,8.0,26.0,5.0,Nurse,Secondary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",Yes,,5.0,5.0,Nurse,Secondary,Certificate,After 2000,Female,Younger than 25,No,"On call (pre on call, post on call)",,
222,6,6-10,6-10,5 or less,802.0,8.0,2.0,8.0,26.0,6.0,Other,Primary,Certificate,Female,35-44,No,Yes,,Yes,,6.0,6.0,Other,Primary,Certificate,In the 1990s,Female,35-44,No,"On call (pre on call, post on call)",,
222,7,6-10,6-10,5 or less,802.0,8.0,2.0,8.0,26.0,7.0,Other,Secondary,Certificate,Male,25-34,No,No,Sickness/maternity,Yes,,7.0,7.0,Other,Secondary,Certificate,After 2000,Male,25-34,Yes,,Laboratory/investigations/X-ray,No
222,8,6-10,6-10,5 or less,802.0,8.0,2.0,8.0,26.0,8.0,Doctor,Secondary,Advanced,Male,35-44,Yes,Yes,,Yes,Yes,8.0,8.0,Doctor,Secondary,Advanced,After 2000,Male,35-44,No,Training/seminar/meeting,,
222,9,6-10,6-10,5 or less,802.0,8.0,2.0,8.0,26.0,9.0,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,9.0,9.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Discussion with colleages/staff meeting,No
223,1,5 or less,5 or less,5 or less,204.0,8.0,0.0,8.0,35.0,1.0,Clinical Officer,Secondary,Diploma,Female,35-44,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
223,2,5 or less,5 or less,5 or less,204.0,8.0,0.0,8.0,35.0,2.0,Clinical Officer,Secondary,Certificate,Male,25-34,Yes,No,Authorised absence (permision/leave),Yes,,2.0,2.0,Clinical Officer,Secondary,Certificate,After 2000,Male,25-34,No,Authorised absence (permision/leave),,
223,3,5 or less,5 or less,5 or less,204.0,8.0,0.0,8.0,35.0,3.0,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,3.0,3.0,Nurse,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
223,4,5 or less,5 or less,5 or less,204.0,8.0,0.0,8.0,35.0,4.0,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,4.0,4.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
224,1,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,1.0,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
224,2,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,2.0,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
224,3,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,3.0,Doctor,Secondary,Advanced,Male,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,3.0,3.0,Doctor,Secondary,Advanced,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
224,4,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,4.0,Doctor,Secondary,Advanced,Male,35-44,Yes,No,"On call (pre on call, post on call)",Yes,,6.0,4.0,Doctor,Secondary,Advanced,After 2000,Male,35-44,No,"On call (pre on call, post on call)",,
224,5,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,5.0,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,7.0,5.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
224,6,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,6.0,Doctor,Secondary,Advanced,Male,25-34,Yes,No,Training/seminar/meeting,No,,,,,,,,,,,,,
224,7,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,7.0,Nurse,Secondary,Diploma,Male,25-34,No,No,"On call (pre on call, post on call)",Yes,,4.0,7.0,Nurse,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
224,8,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,8.0,Nurse,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
224,9,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,9.0,Nurse,Secondary,Diploma,Male,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
224,10,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,10.0,Nurse,Secondary,Certificate,Male,25-34,No,Yes,,Yes,,8.0,10.0,Nurse,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
224,11,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,11.0,Nurse,Secondary,Certificate,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
224,12,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,12.0,Nurse,Secondary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
224,13,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,13.0,Nurse,Post-Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
224,14,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,14.0,Other,Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,2.0,14.0,Other,Secondary,Certificate,In the 1990s,Female,45 or older,No,Outreach,,
224,15,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,15.0,Nurse,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
224,16,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,16.0,Nurse,Secondary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
224,17,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,17.0,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,9.0,17.0,Nurse,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
224,18,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,18.0,Nurse,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,5.0,18.0,Nurse,Secondary,Certificate,After 2000,Female,Younger than 25,No,Official mission,,
224,19,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,19.0,Nurse,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
224,20,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,20.0,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
224,21,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,21.0,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,1.0,21.0,Nurse,Secondary,Certificate,After 2000,Female,25-34,Yes,,Paperwork/reports,No
224,22,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,22.0,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
224,23,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,23.0,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
224,24,11-50,11-50,5 or less,802.0,9.0,46.0,10.0,0.0,24.0,Nurse,Secondary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",Yes,,10.0,24.0,Nurse,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Discussion with colleages/staff meeting,No
225,1,11-50,11-50,5 or less,603.0,12.0,5.0,12.0,31.0,1.0,Doctor,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,9.0,1.0,Doctor,Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,No
225,2,11-50,11-50,5 or less,603.0,12.0,5.0,12.0,31.0,2.0,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
225,3,11-50,11-50,5 or less,603.0,12.0,5.0,12.0,31.0,3.0,Clinical Officer,Secondary,Certificate,Female,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
225,4,11-50,11-50,5 or less,603.0,12.0,5.0,12.0,31.0,4.0,Clinical Officer,Secondary,Certificate,Female,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,1.0,4.0,Clinical Officer,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
225,5,11-50,11-50,5 or less,603.0,12.0,5.0,12.0,31.0,5.0,Clinical Officer,Secondary,Certificate,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
225,6,11-50,11-50,5 or less,603.0,12.0,5.0,12.0,31.0,6.0,Nurse,Secondary,Diploma,Female,45 or older,No,Yes,,Yes,,6.0,6.0,Nurse,Secondary,Diploma,Before 1990,Female,45 or older,Yes,,Paperwork/reports,No
225,7,11-50,11-50,5 or less,603.0,12.0,5.0,12.0,31.0,7.0,Nurse,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
225,8,11-50,11-50,5 or less,603.0,12.0,5.0,12.0,31.0,8.0,Nurse,Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
225,9,11-50,11-50,5 or less,603.0,12.0,5.0,12.0,31.0,9.0,Other,Secondary,Certificate,Male,35-44,No,No,Sickness/maternity,Yes,,7.0,9.0,Other,Secondary,Certificate,After 2000,Male,45 or older,Yes,,Other,No
225,10,11-50,11-50,5 or less,603.0,12.0,5.0,12.0,31.0,10.0,Other,Primary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
